DATE,SEGMENT,MODELLREIHE,INSGESAMT,CO2-EMISSION IN G/KM,BENZIN,CO2-EMISSION IN G/KM1,KRAFTSTOFFVERBRAUCH IN L/100 KM,DIESEL,CO2-EMISSION IN G/KM2,KRAFTSTOFFVERBRAUCH IN L/100 KM1,ERDGAS (CNG) (EINSCHL. BIVALENT),FLUSSIGGAS (LPG) (EINSCHL. BIVALENT),HYBRID,DAR. PLUG-IN,ELEKTRO (BEV)
202502,SUVS,HYUNDAI TUCSON,1306.0,117,69,155,6.7,,,,,,1237,315,
202502,SUVS,JEEP AVENGER,487.0,111.7,211,130.5,5.6,,,,,,240,,36
202502,SUVS,KIA EV3,524.0,,,,,,,,,,,,524
202502,SUVS,KIA EV6,325.0,,,,,,,,,,,,325
202502,SUVS,KIA EV9,172.0,,,,,,,,,,,,172
202502,SUVS,KIA NIRO,140.0,75.4,,,,,,,,,132,37,8
202502,SUVS,KIA SPORTAGE,676.0,124,21,156,6.7,,,,,,655,120,
202502,SUVS,KIA STONIC,353.0,127.9,228,127.3,5.5,,,,,,125,,
202502,SUVS,LEAPMOTOR C10,19.0,,,,,,,,,,,,19
202502,SUVS,LEXUS LBX,106.0,103.1,,,,,,,,,106,,
202502,SUVS,LEXUS NX,128.0,58.8,,,,,,,,,128,88,
202502,SUVS,LEXUS RX,27.0,51.4,,,,,,,,,27,21,
202502,SUVS,LEXUS RZ,4.0,,,,,,,,,,,,4
202502,SUVS,LEXUS UX,52.0,110.8,,,,,,,,,49,,3
202502,SUVS,LOTUS ELETRE,10.0,,,,,,,,,,,,10
202502,SUVS,LYNK & CO 01,19.0,20,,,,,,,,,19,19,
202502,SUVS,LYNK & CO 02,10.0,,,,,,,,,,,,10
202502,SUVS,MASERATI GRECALE,13.0,204.7,5,254,10.9,,,,,,7,,1
202502,SUVS,MASERATI LEVANTE,2.0,328,2,328,14.1,,,,,,,,
202502,SUVS,MAZDA CX-30,883.0,143.2,,,,,,,,,883,,
202502,SUVS,MAZDA CX-5,394.0,162.6,,,,53,169.1,6.4,,,341,,
202502,SUVS,MAZDA CX-60,536.0,86,,,,,,,,,536,270,
202502,SUVS,MAZDA CX-80,246.0,104.7,,,,,,,,,246,103,
202502,SUVS,MAZDA MX-30,30.0,18,,,,,,,,,25,25,5
202502,SUVS,MERCEDES GLA,1756.0,67.3,13,219.3,9.5,208,147.9,5.6,,,723,226,812
202502,SUVS,MERCEDES GLB,1099.0,77.8,,,,327,151.3,5.7,,,212,,560
202502,SUVS,"MERCEDES GLK, GLC",2884.0,132.6,,,,,,,,,2884,583,
202502,SUVS,MG ROEWE MARVEL,16.0,,,,,,,,,,,,16
202502,SUVS,MG ROEWE RX6,162.0,90.4,77,172.7,7.4,,,,,,85,85,
202502,SUVS,MG ROEWE ZS,279.0,84.4,9,151,6.5,,,,,,194,,76
202502,SUVS,MITSUBISHI ASX,272.0,118.9,57,134.8,5.8,,,,,,215,14,
202502,SUVS,MITSUBISHI ECLIPSE CROSS,160.0,52.8,,,,,,,,,160,160,
202502,SUVS,NIO EL6,6.0,,,,,,,,,,,,6
202502,SUVS,NIO EL7,1.0,,,,,,,,,,,,1
202502,SUVS,NIO ES8,1.0,,,,,,,,,,,,1
202502,SUVS,NISSAN ARIYA,176.0,,,,,,,,,,,,176
202502,SUVS,NISSAN QASHQAI,912.0,135.1,,,,,,,,,912,,
202502,SUVS,OPEL CROSSLAND X,28.0,143.1,28,143.1,6.2,,,,,,,,
202502,SUVS,OPEL GRANDLAND X,1050.0,97,150,145,6.2,30,143.5,5.4,,,604,,266
202502,SUVS,OPEL MOKKA,1142.0,99.9,658,134.7,5.8,1,118,4.5,,,231,,252
202502,SUVS,PEUGEOT 2008,961.0,114.1,365,130.4,5.6,,,,,,557,,39
202502,SUVS,POLESTAR 3,5.0,,,,,,,,,,,,5
202502,SUVS,POLESTAR 4,98.0,,,,,,,,,,,,98
202502,SUVS,RENAULT ARKANA,171.0,130.2,,,,,,,,,171,,
202502,SUVS,RENAULT AUSTRAL,458.0,130.8,,,,,,,,,458,,
202502,SUVS,RENAULT CAPTUR,525.0,128.3,142,134.1,5.8,,,,,10,373,,
202502,SUVS,RENAULT RAFALE,163.0,65.9,,,,,,,,,163,78,
202502,SUVS,RENAULT SYMBIOZ,172.0,106.1,,,,,,,,,172,,
202502,SUVS,SEAT ARONA,1514.0,128.4,1514,128.4,5.5,,,,,,,,
202502,SUVS,SEAT ATECA,1126.0,157.6,982,160,6.9,144,141.3,5.3,,,,,
202502,SUVS,SEAT FORMENTOR,2539.0,114.2,745,196.9,8.5,227,137.7,5.2,,,1567,869,
202502,SUVS,SEAT TARRACO,25.0,115.5,2,160.5,6.9,15,151.9,5.7,,,8,8,
202502,SUVS,SEAT TAVASCAN,897.0,,,,,,,,,,,,897
202502,SUVS,SEAT TERRAMAR,1019.0,70.9,94,194.4,8.4,,,,,,925,593,
202502,SUVS,SKODA ELROQ,453.0,,,,,,,,,,,,453
202502,SUVS,SKODA ENYAQ,1945.0,,,,,,,,,,,,1945
202502,SUVS,SKODA KAMIQ,1549.0,127.5,1549,127.5,5.5,,,,,,,,
202502,SUVS,SKODA KAROQ,1912.0,144.9,1449,145.1,6.3,463,144.1,5.4,,,,,
202502,SUVS,SMART 1,202.0,,,,,,,,,,,,202
202502,SUVS,SMART 3,73.0,,,,,,,,,,,,73
202502,SUVS,SMART 5,6.0,,,,,,,,,,,,6
202502,SUVS,SSANGYONG ACTYON,26.0,199.3,26,199.3,8.6,,,,,,,,
202502,SUVS,SSANGYONG KORANDO,74.0,147.5,59,185.1,8,,,,,,,,15
202502,SUVS,SSANGYONG TIVOLI,63.0,168.8,63,168.8,7.3,,,,,,,,
202502,SUVS,SSANGYONG TORRES,30.0,119.1,18,198.6,8.6,,,,,,,,12
202502,SUVS,SUBARU CROSSTREK,78.0,174.6,8,180,7.8,,,,,,70,,
202502,SUVS,SUBARU SOLTERRA,14.0,,,,,,,,,,,,14
202502,SUVS,SUZUKI ACROSS,9.0,41.7,,,,,,,,,9,9,
202502,SUVS,SUZUKI SX4,245.0,124.8,,,,,,,,,245,,
202502,SUVS,SUZUKI VITARA,614.0,120,,,,,,,,,614,,
202502,SUVS,TESLA MODEL X,13.0,,,,,,,,,,,,13
202502,SUVS,TESLA MODEL Y,1035.0,,,,,,,,,,,,1035
202502,SUVS,TOYOTA BZ4,638.0,,,,,,,,,,,,638
202502,SUVS,TOYOTA C-HR,526.0,58.4,,,,,,,,,526,295,
202502,SUVS,TOYOTA RAV 4,303.0,97.4,,,,,,,,,303,91,
202502,SUVS,VINFAST VF 6,2.0,,,,,,,,,,,,2
202502,SUVS,VINFAST VF 8,16.0,,,,,,,,,,,,16
202502,SUVS,VOLVO C40,63.0,,,,,,,,,,,,63
202502,SUVS,VOLVO EX30,469.0,,,,,,,,,,,,469
202502,SUVS,VOLVO EX90,64.0,,,,,,,,,,,,64
202502,SUVS,"VW ID.4, ID.5",2507.0,,,,,,,,,,,,2507
202502,SUVS,VW T-CROSS,1661.0,133.8,1661,133.8,5.8,,,,,,,,
202502,SUVS,VW T-ROC,5429.0,143.3,4592,145.2,6.3,837,133,5,,,,,
202502,SUVS,VW TAIGO,1400.0,129.9,1400,129.9,5.6,,,,,,,,
202502,SUVS,VW TAYRON,217.0,124.7,7,205.1,8.8,113,172.5,6.5,,,97,62,
202502,SUVS,XPENG G6,77.0,,,,,,,,,,,,77
202502,SUVS,XPENG G9,76.0,,,,,,,,,,,,76
202502,GELÄNDEWAGEN,ASTON MARTIN DBX,2.0,323,2,323,13.9,,,,,,,,
202502,GELÄNDEWAGEN,AUDI Q3,1205.0,166.3,853,169,7.3,351,159.9,6,,,1,1,
202502,GELÄNDEWAGEN,AUDI Q5,1484.0,157.7,3,,,1,,,,,1480,301,
202502,GELÄNDEWAGEN,AUDI Q7,418.0,171.6,48,281.1,12.1,,,,,,370,115,
202502,GELÄNDEWAGEN,AUDI Q8,852.0,200.3,92,284.7,12.3,,,,,,714,109,46
202502,GELÄNDEWAGEN,BENTLEY BENTAYGA,16.0,231.9,11,305.1,13.2,,,,,,5,5,
202502,GELÄNDEWAGEN,BMW X3,1422.0,98.8,7,248.4,10.7,,,,,,1070,263,345
202502,GELÄNDEWAGEN,BMW X4,176.0,184.9,18,244.7,10.5,,,,,,158,,
202502,GELÄNDEWAGEN,BMW X5,682.0,135.5,,,,,,,,,682,263,
202502,GELÄNDEWAGEN,BMW X6,150.0,205.32,,,,,,,,,150,,
202502,GELÄNDEWAGEN,BMW X7,133.0,225.1,,,,,,,,,133,,
202502,GELÄNDEWAGEN,CADILLAC ESCALADE,8.0,,8,,,,,,,,,,
202502,GELÄNDEWAGEN,HYUNDAI SANTA FE,195.0,97.4,,,,,,,,,195,101,
202502,GELÄNDEWAGEN,INEOS GRENADIER,25.0,302,3,326.3,14.1,22,298.6,11.3,,,,,
202502,GELÄNDEWAGEN,JAGUAR F-PACE,35.0,184.3,5,274,11.8,,,,,,30,4,
202502,GELÄNDEWAGEN,JEEP COMPASS,375.0,124.5,,,,,,,,,375,13,
202502,GELÄNDEWAGEN,JEEP GRAND CHEROKEE,12.0,63.5,,,,,,,,,12,12,
202502,GELÄNDEWAGEN,JEEP RENEGADE,57.0,124.1,,,,,,,,,57,2,
202502,GELÄNDEWAGEN,JEEP WRANGLER,183.0,255.1,178,258,11.1,,,,,,5,4,
202502,GELÄNDEWAGEN,KIA SORENTO,122.0,138,,,,69,171.7,6.5,,,53,28,
202502,GELÄNDEWAGEN,LAMBORGHINI URUS,96.0,277.8,73,320.4,13.8,,,,,,23,23,
202502,GELÄNDEWAGEN,LAND ROVER DEFENDER,188.0,226.3,9,321.7,13.9,,,,,,179,11,
202502,GELÄNDEWAGEN,LAND ROVER DISCOVERY,28.0,218.5,,,,,,,,,28,,
202502,GELÄNDEWAGEN,LAND ROVER DISCOVERY SPORT,45.0,133.4,,,,,,,,,45,14,
202502,GELÄNDEWAGEN,LAND ROVER RANGE ROVER,129.0,194.9,,,,,,,,,129,23,
202502,GELÄNDEWAGEN,LAND ROVER RANGE ROVER EVOQUE,172.0,149.9,,,,1,160,6,,,171,26,
202502,GELÄNDEWAGEN,LAND ROVER RANGE ROVER SPORT,193.0,127.8,,,,,,,,,193,85,
202502,GELÄNDEWAGEN,LAND ROVER RANGE ROVER VELAR,115.0,166.1,,,,,,,,,115,22,
202502,GELÄNDEWAGEN,MERCEDES G-KLASSE,509.0,262.1,14,403.125,17.4,1,287,10.8,,,430,,64
202502,GELÄNDEWAGEN,"MERCEDES GL-KLASSE, GLS",147.0,259.1,,,,,,,,,147,,
202502,GELÄNDEWAGEN,"MERCEDES ML-KLASSE, GLE",674.0,120.9,,,,1,,,,,673,352,
202502,GELÄNDEWAGEN,NISSAN X-TRAIL,365.0,143.2,,,,,,,,,365,,
202502,GELÄNDEWAGEN,PORSCHE CAYENNE,514.0,109,155,278,12,,,,,,359,359,
202502,GELÄNDEWAGEN,PORSCHE MACAN,459.0,1,2,229,9.9,,,,,,,,457
202502,GELÄNDEWAGEN,SKODA KODIAQ,2174.0,111.7,33,184.6,8,1165,157.4,5.9,,,976,652,
202502,GELÄNDEWAGEN,SSANGYONG REXTON,29.0,213.3,,,,29,213.3,8,,,,,
202502,GELÄNDEWAGEN,SUBARU FORESTER,127.0,183.3,,,,,,,,,127,,
202502,GELÄNDEWAGEN,TOYOTA LANDCRUISER,68.0,275.7,,,,68,275.7,10.4,,,,,
202502,GELÄNDEWAGEN,VOLVO XC40,1290.0,132.1,3,166,7.2,,,,,,1119,,168
202502,GELÄNDEWAGEN,VOLVO XC60,2207.0,93.6,,,,,,,,,2207,1236,
202502,GELÄNDEWAGEN,VOLVO XC90,834.0,44.2,,,,,,,,,834,771,
202502,GELÄNDEWAGEN,VW TIGUAN,5336.0,133.5,408,187.5,8.1,2560,158,6,,1,2367,1038,
202502,GELÄNDEWAGEN,VW TOUAREG,527.0,198.7,22,258.6,11.1,435,218.7,8.3,,,70,70,
202502,SPORTWAGEN,ALPINE A110,11.0,156.5,11,156.5,6.7,,,,,,,,
202502,SPORTWAGEN,AUDI R8,2.0,297,2,297,12.8,,,,,,,,
202502,SPORTWAGEN,AUDI TT,2.0,192.5,2,192.5,8.3,,,,,,,,
202502,SPORTWAGEN,BMW I8,1.0,,,,,,,,,,1,1,
202502,SPORTWAGEN,BMW Z4,313.0,172.8,313,172.8,7.4,,,,,,,,
202502,SPORTWAGEN,FERRARI 12CILINDRI,13.0,353,13,353,15.2,,,,,,,,
202502,SPORTWAGEN,FERRARI 296,54.0,163.4,,,,,,,,,54,54,
202502,SPORTWAGEN,FERRARI F8,1.0,292,1,292,12.6,,,,,,,,
202502,SPORTWAGEN,FERRARI ROMA,28.0,257.9,28,257.9,11.1,,,,,,,,
202502,SPORTWAGEN,FERRARI SF90,15.0,195.7,,,,,,,,,15,15,
202502,SPORTWAGEN,FORD MUSTANG,236.0,279.7,236,279.7,12.1,,,,,,,,
202502,SPORTWAGEN,LOTUS EMIRA,12.0,208,12,208,9,,,,,,,,
202502,SPORTWAGEN,MASERATI GRANTURISMO,4.0,115.75,2,231.5,10,,,,,,,,2
202502,SPORTWAGEN,MERCEDES AMG GT,72.0,270.5,37,312.3,13.5,,,,,,35,18,
202502,SPORTWAGEN,MERCEDES SL,52.0,270.8,34,300.9,13,,,,,,18,6,
202502,SPORTWAGEN,MG ROEWE CYBERSTER,21.0,,,,,,,,,,,,21
202502,SPORTWAGEN,PORSCHE 911,808.0,250.3,468,257.2,11.1,,,,,,340,,
202502,SPORTWAGEN,PORSCHE BOXSTER,11.0,208.3,11,208.3,9,,,,,,,,
202502,SPORTWAGEN,PORSCHE CAYMAN,53.0,272.2,53,272.2,11.7,,,,,,,,
202502,SPORTWAGEN,SUBARU BRZ,29.0,200.2,29,200.2,8.6,,,,,,,,
202502,SPORTWAGEN,TOYOTA SUPRA,14.0,183.75,14,183.75,7.9,,,,,,,,
202502,SPORTWAGEN,SONSTIGE,5.0,299,5,299,12.9,,,,,,,,
202502,MINI-VANS,KIA SOUL,2.0,,,,,,,,,,,,2
202502,MINI-VANS,MERCEDES B-KLASSE,439.0,118.9,,,,89,137,5.2,,,350,80,
202502,MINI-VANS,PEUGEOT 3008,542.0,115.6,,,,,,,,,499,,43
202502,MINI-VANS,RENAULT SCENIC,152.0,,,,,,,,,,,,152
202502,GROSSRAUM-VANS,DACIA JOGGER,1155.0,122.3,637,130.1,5.6,,,,,276,242,,
202502,GROSSRAUM-VANS,LEXUS LM,19.0,163,,,,,,,,,19,,
202502,GROSSRAUM-VANS,MAXUS MIFA 9,1.0,,,,,,,,,,,,1
202502,GROSSRAUM-VANS,MERCEDES V-KLASSE,1434.0,189.9,,,,1301,205.1,7.7,,,24,,109
202502,GROSSRAUM-VANS,PEUGEOT 5008,245.0,103.6,,,,37,146.6,5.5,,,150,,58
202502,GROSSRAUM-VANS,RENAULT ESPACE,152.0,108.7,,,,,,,,,152,,
202502,GROSSRAUM-VANS,VW TOURAN,999.0,150.2,488,150.9,6.5,511,149.6,5.6,,,,,
202502,UTILITIES,CITROEN BERLINGO,393.0,138.4,115,143.9,6.2,258,146.7,5.5,,,,,20
202502,UTILITIES,CITROEN JUMPER,17.0,253.8,,,,17,253.8,9.6,,,,,
202502,UTILITIES,CITROEN JUMPY,345.0,187.2,,,,336,192.2,7.3,,,,,9
202502,UTILITIES,FIAT DOBLO,4.0,74.5,,,,2,149,5.6,,,,,2
202502,UTILITIES,FIAT DUCATO,36.0,253.4,,,,36,253.4,9.6,,,,,
202502,UTILITIES,FORD TRANSIT CONNECT,427.0,129.5,113,155.1,6.7,253,146.7,5.5,,,61,61,
202502,UTILITIES,FORD TRANSIT COURIER,331.0,154.9,331,154.9,6.7,,,,,,,,
202502,UTILITIES,FORD TRANSIT CUSTOM,2034.0,188.3,,,,1757,209.9,7.9,,,243,243,34
202502,UTILITIES,"FORD TRANSIT, TOURNEO",129.0,261,,,,129,261,9.8,,,,,
202502,UTILITIES,HYUNDAI STARIA,40.0,172,,,,,,,,,40,,
202502,UTILITIES,IVECO DAILY,3.0,,,,,3,,,,,,,
202502,UTILITIES,MAN TGE,53.0,246.9,,,,52,253.7,9.6,,,,,1
202502,UTILITIES,MERCEDES CITAN,456.0,121.7,210,158,6.8,160,140.3,5.3,,,,,86
202502,UTILITIES,MERCEDES SPRINTER,281.0,248.6,,,,281,248.6,9.4,,,,,
202502,UTILITIES,MERCEDES VITO,438.0,179.2,,,,394,197,7.4,,,5,,39
202502,UTILITIES,NISSAN PRIMASTAR,112.0,185.7,,,,112,185.7,7,,,,,
202502,UTILITIES,NISSAN TOWNSTAR,278.0,155.1,278,155.1,6.7,,,,,,,,
202502,UTILITIES,OPEL COMBO,149.0,42.8,9,146.1,6.3,34,148.7,5.6,,,,,106
202502,UTILITIES,OPEL MOVANO,5.0,230,,,,5,230,8.7,,,,,
202502,UTILITIES,OPEL ZAFIRA LIFE,50.0,70.6,,,,18,196.2,7.4,,,,,32
202502,UTILITIES,PEUGEOT BOXER,2.0,233.5,,,,2,233.5,8.8,,,,,
202502,UTILITIES,PEUGEOT EXPERT,74.0,158.7,,,,61,192.5,7.3,,,,,13
202502,UTILITIES,PEUGEOT RIFTER,71.0,90.1,2,157.5,6.8,40,152.1,5.7,,,,,29
202502,UTILITIES,RENAULT KANGOO,276.0,145.3,209,157.6,6.8,51,140.8,5.3,,,,,16
202502,UTILITIES,RENAULT MASTER,1.0,324,,,,1,324,12.2,,,,,
202502,UTILITIES,RENAULT TRAFIC,106.0,187.4,,,,106,187.4,7.1,,,,,
202502,UTILITIES,TOYOTA PROACE,252.0,159.8,46,145.4,6.3,194,172.9,6.5,,,,,12
202502,UTILITIES,VW CADDY,1491.0,143.1,521,152.9,6.6,904,146.8,5.5,,,66,66,
202502,UTILITIES,VW CRAFTER,68.0,235.4,,,,68,235.4,8.9,,,,,
202502,UTILITIES,VW ID. BUZZ,743.0,,,,,,,,,,,,743
202502,UTILITIES,VW TRANSPORTER,2176.0,159.4,331,202.5,8.7,1572,174.2,6.6,,,268,268,5
202502,WOHNMOBILE,CITROEN JUMPER,606.0,258,5,230,9.9,601,258,9.7,,,,,
202502,WOHNMOBILE,CITROEN JUMPY,85.0,199.2,1,203,8.75,82,204.2,7.7,,,,,2
202502,WOHNMOBILE,FIAT DUCATO,1891.0,259.5,4,273.3,11.8,1887,259.4,9.8,,,,,
202502,WOHNMOBILE,FORD TRANSIT CUSTOM,135.0,238.1,,,,135,238.1,9,,,,,
202502,WOHNMOBILE,"FORD TRANSIT, TOURNEO",464.0,300.4,2,,,462,300.4,11.3,,,,,
202502,WOHNMOBILE,IVECO DAILY,79.0,,,,,79,,,,,,,
202502,WOHNMOBILE,IVECO EUROCARGO,2.0,,,,,2,,,,,,,
202502,WOHNMOBILE,MAN TGE,31.0,286.8,,,,31,286.8,10.8,,,,,
202502,WOHNMOBILE,MAN TGL,2.0,,,,,2,,,,,,,
202502,WOHNMOBILE,MAN TGM,2.0,,,,,2,,,,,,,
202502,WOHNMOBILE,MAN TGX,1.0,,,,,1,,,,,,,
202502,WOHNMOBILE,MERCEDES ATEGO,2.0,,,,,2,,,,,,,
202502,WOHNMOBILE,MERCEDES SPRINTER,437.0,321,,,,437,321,12.1,,,,,
202502,WOHNMOBILE,MERCEDES UNIMOG,1.0,,,,,1,,,,,,,
202502,WOHNMOBILE,MERCEDES V-KLASSE,135.0,215.3,,,,135,215.3,8.1,,,,,
202502,WOHNMOBILE,MERCEDES VITO,15.0,208.4,,,,15,208.4,7.9,,,,,
202502,WOHNMOBILE,NISSAN PRIMASTAR,7.0,258.9,,,,7,258.9,9.8,,,,,
202502,WOHNMOBILE,OPEL MOVANO,24.0,263.4,,,,24,263.4,9.9,,,,,
202502,WOHNMOBILE,OPEL VIVARO,3.0,197,,,,3,197,7.4,,,,,
202502,WOHNMOBILE,OPEL ZAFIRA LIFE,40.0,205.1,,,,40,205.1,7.7,,,,,
202502,WOHNMOBILE,PEUGEOT BOXER,134.0,265.1,1,,,133,265.1,10,,,,,
202502,WOHNMOBILE,PEUGEOT EXPERT,7.0,194.6,,,,7,194.6,7.3,,,,,
202502,WOHNMOBILE,RENAULT MASTER,51.0,315.9,1,,,50,315.9,11.9,,,,,
202502,WOHNMOBILE,RENAULT TRAFIC,24.0,242.3,3,239.7,10.3,21,242.7,9.2,,,,,
202502,WOHNMOBILE,TOYOTA PROACE,2.0,189,,,,2,189,7.1,,,,,
202502,WOHNMOBILE,VW CADDY,10.0,157.5,5,162.2,7,5,152.8,5.8,,,,,
202502,WOHNMOBILE,VW CRAFTER,184.0,310.3,,,,184,310.3,11.7,,,,,
202502,WOHNMOBILE,VW TRANSPORTER,294.0,192.9,14,216,9.3,277,192.7,7.3,,,3,3,
202502,WOHNMOBILE,SONSTIGE,48.0,264.5,,,,48,264.5,10,,,,,
202502,SONSTIGE,SONSTIGE,1475.0,106.7,674,265.4,11.4,55,222.95,8.4,,15,217,78,512
202503,MINIS,DACIA SPRING,438.0,,,,,,,,,,,,438
202503,MINIS,FIAT 500,715.0,0.5,2,163,7,,,,,,,,713
202503,MINIS,FIAT PANDA,230.0,113.5,,,,,,,,,230,,
202503,MINIS,HYUNDAI I 10,1310.0,118.8,1310,118.8,5.1,,,,,,,,
202503,MINIS,KIA PICANTO,653.0,118.5,653,118.5,5.1,,,,,,,,
202503,MINIS,LEAPMOTOR T03,320.0,,,,,,,,,,,,320
202503,MINIS,TOYOTA AYGO,1287.0,110,1287,110,4.7,,,,,,,,
202503,MINIS,VW UP,13.0,26.9,3,116.7,5,,,,,,,,10
202503,KLEINWAGEN,ALPINE A290,21.0,,,,,,,,,,,,21
202503,KLEINWAGEN,AUDI A1,1036.0,130.7,1036,130.7,5.6,,,,,,,,
202503,KLEINWAGEN,CITROEN C3,1203.0,88.1,832,127.4,5.5,,,,,,1,,370
202503,KLEINWAGEN,DS 3,25.0,73.7,1,139,6,1,136,5.1,,,14,,9
202503,KLEINWAGEN,FORD FIESTA,5.0,121,5,121,5.2,,,,,,,,
202503,KLEINWAGEN,FORD PUMA,920.0,127.9,4,150,6.5,,,,,,916,,
202503,KLEINWAGEN,HONDA JAZZ,225.0,105.5,,,,,,,,,225,,
202503,KLEINWAGEN,HYUNDAI I 20,951.0,121.3,950,121.3,5.2,,,,,,1,,
202503,KLEINWAGEN,HYUNDAI INSTER,838.0,,,,,,,,,,,,838
202503,KLEINWAGEN,KIA RIO,2.0,,,,,,,,,,,,2
202503,KLEINWAGEN,MAZDA 2,763.0,100.1,73,120.6,5.2,,,,,,690,,
202503,KLEINWAGEN,MG ROEWE 3,861.0,102.6,60,137,5.9,,,,,,801,,
202503,KLEINWAGEN,MINI MINI,2488.0,93.7,1358,145,6.2,,,,,,264,,866
202503,KLEINWAGEN,MITSUBISHI COLT,395.0,113.6,300,118.9,5.1,,,,,,95,,
202503,KLEINWAGEN,"MITSUBISHI MIRAGE, SPACE STAR",905.0,115.3,905,115.3,5,,,,,,,,
202503,KLEINWAGEN,NISSAN JUKE,1162.0,128,863,134.5,5.8,,,,,,299,,
202503,KLEINWAGEN,OPEL CORSA,3858.0,108.6,2878,123,5.3,2,111,4.2,,,623,,354
202503,KLEINWAGEN,PEUGEOT 208,1359.0,104.8,598,117.8,5.1,,,,,,699,,62
202503,KLEINWAGEN,RENAULT CLIO,1287.0,113,812,121.7,5.2,,,,,32,443,,
202503,KLEINWAGEN,RENAULT R5,1070.0,,,,,,,,,,,,1070
202503,KLEINWAGEN,SEAT IBIZA,1238.0,121.9,1238,121.9,5.3,,,,,,,,
202503,KLEINWAGEN,SKODA FABIA,2332.0,117.2,2332,117.2,5.1,,,,,,,,
202503,KLEINWAGEN,SUZUKI IGNIS,33.0,117.8,,,,,,,,,33,,
202503,KLEINWAGEN,SUZUKI SWIFT,1540.0,102.8,,,,,,,,,1540,,
202503,KLEINWAGEN,TOYOTA YARIS,2539.0,97.5,31,192.9,8.3,,,,,,2508,,
202503,KLEINWAGEN,VW POLO,2335.0,126.9,2335,126.9,5.5,,,,,,,,
202503,KOMPAKTKLASSE,AUDI A3,2718.0,149.9,904,193.2,8.3,356,128.7,4.9,,,1458,202,
202503,KOMPAKTKLASSE,BMW 1ER,1933.0,129.6,399,154.8,6.7,197,123.9,4.7,,,1337,,
202503,KOMPAKTKLASSE,BMW 2ER,1406.0,142.3,697,166.4,7.2,76,126,4.8,,,633,59,
202503,KOMPAKTKLASSE,BYD DOLPHIN,140.0,,,,,,,,,,,,140
202503,KOMPAKTKLASSE,CITROEN C4,556.0,99.1,92,132.9,5.7,10,131.6,5,,,390,,64
202503,KOMPAKTKLASSE,DACIA LOGAN,4.0,123.25,4,123.25,5.3125,,,,,,,,
202503,KOMPAKTKLASSE,DACIA SANDERO,2934.0,122.8,2409,125.4,5.4,,,,,525,,,
202503,KOMPAKTKLASSE,DS 4,55.0,126.3,5,138.4,6,31,138,5.2,,,19,3,
202503,KOMPAKTKLASSE,FIAT TIPO,23.0,121,,,,23,121,4.6,,,,,
202503,KOMPAKTKLASSE,FORD FOCUS,1422.0,132,113,183.1,7.9,516,133.2,5,,,793,,
202503,KOMPAKTKLASSE,GWM ORA 03,66.0,,,,,,,,,,,,66
202503,KOMPAKTKLASSE,HONDA CIVIC,165.0,133.7,60,186,8,,,,,,105,,
202503,KOMPAKTKLASSE,HYUNDAI I 30,765.0,137.8,289,133.8,5.8,,,,,,476,,
202503,KOMPAKTKLASSE,KIA CEED,1326.0,135.9,1051,137.9,5.9,,,,,,275,5,
202503,KOMPAKTKLASSE,MAZDA 3,456.0,136.9,1,141,6.1,,,,,,455,,
202503,KOMPAKTKLASSE,MAZDA MX-5,221.0,148.3,221,148.3,6.4,,,,,,,,
202503,KOMPAKTKLASSE,MERCEDES A-KLASSE,1629.0,118.9,12,207.2,8.9,310,133.4,5,,,1307,269,
202503,KOMPAKTKLASSE,MG ROEWE 4,376.0,,,,,,,,,,,,376
202503,KOMPAKTKLASSE,OPEL ASTRA,2833.0,114.8,1800,130.5,5.6,489,131,4.9,,,262,36,282
202503,KOMPAKTKLASSE,PEUGEOT 308,788.0,119.3,69,130.2,5.6,383,132.4,5,,,319,18,17
202503,KOMPAKTKLASSE,RENAULT MEGANE,65.0,15.6,1,148,6.4,7,123.9,4.7,,,,,57
202503,KOMPAKTKLASSE,SEAT BORN,1753.0,,,,,,,,,,,,1753
202503,KOMPAKTKLASSE,SEAT LEON,3728.0,103.5,707,169.5,7.3,442,128.3,4.8,1,,2578,1510,
202503,KOMPAKTKLASSE,SKODA OCTAVIA,3798.0,129.6,1170,148.1,6.4,2165,122.4,4.6,,,463,2,
202503,KOMPAKTKLASSE,SKODA SCALA,714.0,123.3,714,123.3,5.3,,,,,,,,
202503,KOMPAKTKLASSE,SUBARU IMPREZA,9.0,166,,,,,,,,,9,,
202503,KOMPAKTKLASSE,SUZUKI SWACE,114.0,102,,,,,,,,,114,,
202503,KOMPAKTKLASSE,TOYOTA COROLLA,1243.0,108,1,108,4.7,,,,,,1242,,
202503,KOMPAKTKLASSE,TOYOTA PRIUS,14.0,15.6,,,,,,,,,14,14,
202503,KOMPAKTKLASSE,VW GOLF,7322.0,134.1,3380,146.7,6.3,1582,122,4.6,,,2359,435,1
202503,KOMPAKTKLASSE,VW ID.3,2152.0,,,,,,,,,,,,2152
202503,MITTELKLASSE,ALFA ROMEO GIULIA,95.0,196.4,91,198.5,8.6,4,148,5.6,,,,,
202503,MITTELKLASSE,AUDI A4,229.0,167.1,26,224.4,9.7,,,,,,203,,
202503,MITTELKLASSE,AUDI A5,2397.0,151.8,1178,161.7,7,,,,,,1219,,
