DATE,LAND,STATISTISCHE KENNZIFFER UND ZULASSUNGSBEZIRK,INSGESAMT,BENZIN,DIESEL,GAS (EINSCHL. BIVALENT),HYBRID INSGESAMT,ELEKTRO (BEV),SONSTIGE,EURO 1,EURO 2,EURO 3,EURO 4,EURO 5,EURO 6,SONSTIGE1
2022,NORDRHEIN-WESTFALEN,05170 WESEL,292694.0,195604.0,78717.0,6026.0,8808.0,3497.0,42.0,2315.0,11982.0,16410.0,69784.0,68334.0,115753.0,4204.0
2022,NORDRHEIN-WESTFALEN,"05314 BONN,STADT",174763.0,103632.0,57266.0,1573.0,9835.0,2430.0,27.0,2337.0,7291.0,8646.0,35288.0,33727.0,80334.0,3247.0
2022,NORDRHEIN-WESTFALEN,"05315 KOELN,STADT",492827.0,318926.0,130407.0,5221.0,32070.0,6060.0,143.0,5102.0,20221.0,26243.0,108156.0,97002.0,218557.0,7325.0
2022,NORDRHEIN-WESTFALEN,"05316 LEVERKUSEN,STADT",91204.0,61736.0,22747.0,1058.0,4436.0,1210.0,17.0,844.0,3784.0,4816.0,21048.0,19733.0,38367.0,1403.0
2022,NORDRHEIN-WESTFALEN,"05334 AACHEN, STAEDTEREGION",299478.0,197794.0,80840.0,5463.0,11050.0,4262.0,69.0,2560.0,11954.0,15964.0,65964.0,66883.0,126171.0,4757.0
2022,NORDRHEIN-WESTFALEN,05358 DUEREN,166690.0,109069.0,47756.0,2515.0,4884.0,2414.0,52.0,1489.0,6997.0,9462.0,38251.0,38406.0,66413.0,2830.0
2022,NORDRHEIN-WESTFALEN,05362 RHEIN-ERFT-KREIS,287108.0,195065.0,75205.0,3223.0,10477.0,3049.0,89.0,2686.0,11302.0,15937.0,64979.0,64537.0,119751.0,3890.0
2022,NORDRHEIN-WESTFALEN,05366 EUSKIRCHEN,135806.0,84425.0,42530.0,1732.0,5552.0,1543.0,24.0,1103.0,5116.0,7429.0,28768.0,30946.0,58317.0,1884.0
2022,NORDRHEIN-WESTFALEN,05370 HEINSBERG,165831.0,102051.0,52414.0,4451.0,5103.0,1787.0,25.0,1372.0,7093.0,10292.0,38680.0,39057.0,64701.0,2302.0
2022,NORDRHEIN-WESTFALEN,05374 OBERBERGISCHER KREIS,180966.0,116497.0,54864.0,1942.0,5630.0,1997.0,36.0,1599.0,7145.0,9740.0,41692.0,43547.0,71674.0,2626.0
2022,NORDRHEIN-WESTFALEN,05378 RHEIN.-BERGISCHER KREIS,184071.0,125750.0,46261.0,2012.0,7256.0,2763.0,29.0,1920.0,7867.0,9547.0,39375.0,41198.0,76843.0,3268.0
2022,NORDRHEIN-WESTFALEN,05382 RHEIN-SIEG-KREIS,374504.0,249542.0,103734.0,4512.0,12229.0,4414.0,73.0,3542.0,16313.0,21144.0,85745.0,87431.0,149223.0,5505.0
2022,NORDRHEIN-WESTFALEN,"05512 BOTTROP,STADT",69922.0,51143.0,14817.0,1230.0,2011.0,713.0,8.0,721.0,2994.0,3846.0,16440.0,15120.0,27474.0,904.0
2022,NORDRHEIN-WESTFALEN,"05513 GELSENKIRCHEN,STADT",124908.0,89552.0,28082.0,2151.0,4080.0,1032.0,11.0,1360.0,5798.0,7835.0,32558.0,26541.0,46737.0,1515.0
2022,NORDRHEIN-WESTFALEN,"05515 MUENSTER,STADT",151531.0,91889.0,49464.0,1632.0,5665.0,2847.0,34.0,1529.0,6829.0,7934.0,32168.0,33753.0,63300.0,3175.0
2022,NORDRHEIN-WESTFALEN,05554 BORKEN,231725.0,129380.0,88572.0,4386.0,5808.0,3557.0,22.0,1555.0,7936.0,12526.0,52666.0,59435.0,89718.0,4185.0
2022,NORDRHEIN-WESTFALEN,05558 COESFELD,143139.0,85500.0,49680.0,1803.0,4023.0,2110.0,23.0,1117.0,5550.0,7879.0,32499.0,36749.0,54556.0,2468.0
2022,NORDRHEIN-WESTFALEN,05562 RECKLINGHAUSEN,361126.0,256826.0,84332.0,5335.0,11168.0,3388.0,77.0,2924.0,15648.0,20129.0,88107.0,83086.0,141736.0,4147.0
2022,NORDRHEIN-WESTFALEN,05566 STEINFURT,281036.0,165921.0,100122.0,3223.0,7659.0,4073.0,38.0,1965.0,10708.0,15292.0,67228.0,71584.0,105030.0,4925.0
2022,NORDRHEIN-WESTFALEN,05570 WARENDORF,176360.0,110877.0,56797.0,1799.0,4507.0,2362.0,18.0,1681.0,7648.0,10179.0,42851.0,43723.0,64275.0,2900.0
2022,NORDRHEIN-WESTFALEN,"05711 BIELEFELD,STADT",176926.0,111430.0,53951.0,1746.0,6188.0,3589.0,22.0,1567.0,8045.0,9622.0,40802.0,39527.0,70647.0,3943.0
2022,NORDRHEIN-WESTFALEN,05754 GUETERSLOH,234701.0,146764.0,75300.0,2088.0,7129.0,3387.0,33.0,2098.0,10934.0,13147.0,55982.0,56361.0,88009.0,3982.0
2022,NORDRHEIN-WESTFALEN,05758 HERFORD,164914.0,109374.0,46609.0,1650.0,4866.0,2388.0,27.0,1499.0,7620.0,9285.0,38823.0,38361.0,64314.0,2860.0
2022,NORDRHEIN-WESTFALEN,05762 HOEXTER,91326.0,56572.0,30605.0,975.0,2070.0,1088.0,16.0,729.0,3988.0,4972.0,21269.0,23250.0,34238.0,1338.0
2022,NORDRHEIN-WESTFALEN,05766 LIPPE,219811.0,141426.0,67372.0,2573.0,5389.0,3005.0,46.0,2050.0,11629.0,13508.0,52254.0,52576.0,80549.0,3759.0
2022,NORDRHEIN-WESTFALEN,05770 MINDEN-LUEBBECKE,206251.0,133434.0,62420.0,2036.0,5682.0,2645.0,34.0,2029.0,10642.0,12757.0,51151.0,47981.0,74652.0,3514.0
2022,NORDRHEIN-WESTFALEN,05774 PADERBORN,187201.0,113437.0,62194.0,2294.0,5940.0,3318.0,18.0,1237.0,7498.0,9864.0,43102.0,46540.0,72409.0,3678.0
2022,NORDRHEIN-WESTFALEN,"05911 BOCHUM,STADT",211173.0,149512.0,45045.0,2534.0,11186.0,2871.0,25.0,1713.0,8525.0,10349.0,45511.0,41328.0,97599.0,3263.0
2022,NORDRHEIN-WESTFALEN,"05913 DORTMUND,STADT",297919.0,203622.0,75940.0,3402.0,11233.0,3684.0,38.0,2717.0,12403.0,16426.0,70278.0,64354.0,122572.0,4511.0
2022,NORDRHEIN-WESTFALEN,"05914 HAGEN,STADT",99899.0,69654.0,24986.0,1031.0,3306.0,900.0,22.0,1011.0,4396.0,5684.0,24834.0,22065.0,39178.0,1172.0
2022,NORDRHEIN-WESTFALEN,"05915 HAMM,STADT",99702.0,67002.0,27741.0,1046.0,2741.0,1160.0,12.0,757.0,4547.0,6257.0,25411.0,22843.0,36770.0,1365.0
2022,NORDRHEIN-WESTFALEN,"05916 HERNE,STADT",78821.0,58113.0,16617.0,1320.0,2202.0,556.0,13.0,870.0,3753.0,4857.0,20653.0,16977.0,29310.0,767.0
2022,NORDRHEIN-WESTFALEN,05954 ENNEPE-RUHR-KREIS,201765.0,142521.0,47714.0,2461.0,6663.0,2376.0,30.0,1763.0,9099.0,10898.0,45728.0,45321.0,82757.0,2709.0
2022,NORDRHEIN-WESTFALEN,05958 HOCHSAUERLANDKREIS,170729.0,105179.0,56945.0,1290.0,5115.0,2174.0,26.0,1240.0,6186.0,8019.0,34040.0,41464.0,74941.0,2685.0
2022,NORDRHEIN-WESTFALEN,05962 MAERKISCHER KREIS,256494.0,173007.0,70206.0,2453.0,8377.0,2407.0,44.0,2054.0,10093.0,13696.0,57723.0,59803.0,106212.0,3191.0
2022,NORDRHEIN-WESTFALEN,05966 OLPE,91117.0,57747.0,29111.0,526.0,2695.0,1021.0,17.0,701.0,2816.0,3854.0,18857.0,22980.0,39344.0,1325.0
2022,NORDRHEIN-WESTFALEN,05970 SIEGEN-WITTGENSTEIN,178233.0,117528.0,51266.0,1077.0,6343.0,1991.0,28.0,1370.0,5859.0,7537.0,35625.0,42346.0,80165.0,2559.0
2022,NORDRHEIN-WESTFALEN,05974 SOEST,194461.0,123235.0,60839.0,2119.0,5365.0,2883.0,20.0,1652.0,8880.0,10911.0,45143.0,47059.0,74550.0,3452.0
2022,NORDRHEIN-WESTFALEN,05978 UNNA,242552.0,165996.0,63249.0,2744.0,7778.0,2733.0,52.0,2154.0,10125.0,13190.0,55796.0,55397.0,99315.0,3306.0
2022,RHEINLAND-PFALZ,"07111 KOBLENZ,STADT",64409.0,39828.0,20783.0,431.0,2627.0,731.0,9.0,453.0,2286.0,2968.0,13591.0,14338.0,29112.0,875.0
2022,RHEINLAND-PFALZ,07131 AHRWEILER,85929.0,55599.0,26186.0,864.0,2471.0,795.0,14.0,853.0,3985.0,5081.0,20574.0,20534.0,32420.0,1100.0
2022,RHEINLAND-PFALZ,07132 ALTENKIRCHEN(WESTWLD.),85341.0,55470.0,25924.0,722.0,2316.0,886.0,23.0,676.0,3477.0,4710.0,19255.0,20576.0,34427.0,1114.0
2022,RHEINLAND-PFALZ,07133 BAD KREUZNACH,102107.0,66726.0,30923.0,772.0,2615.0,1057.0,14.0,1042.0,4797.0,5937.0,23804.0,24904.0,38591.0,1397.0
2022,RHEINLAND-PFALZ,07134 BIRKENFELD,52870.0,35027.0,15626.0,263.0,1550.0,393.0,11.0,464.0,2377.0,2918.0,11944.0,13015.0,20945.0,564.0
2022,RHEINLAND-PFALZ,07135 COCHEM-ZELL,42187.0,24517.0,15946.0,378.0,857.0,481.0,8.0,381.0,1733.0,2408.0,9173.0,11284.0,16046.0,606.0
2022,RHEINLAND-PFALZ,07137 MAYEN-KOBLENZ,141583.0,91566.0,43287.0,1119.0,4053.0,1545.0,13.0,1269.0,5463.0,7214.0,31641.0,35530.0,56180.0,2011.0
2022,RHEINLAND-PFALZ,07138 NEUWIED,122552.0,78014.0,38316.0,1301.0,3604.0,1298.0,19.0,1053.0,5241.0,7188.0,28879.0,29906.0,46785.0,1719.0
2022,RHEINLAND-PFALZ,07140 RHEIN-HUNSRUECK-KREIS,71825.0,41285.0,27313.0,506.0,1878.0,836.0,7.0,540.0,2654.0,3550.0,15009.0,19349.0,28678.0,1076.0
2022,RHEINLAND-PFALZ,07141 RHEIN-LAHN-KREIS,81272.0,53546.0,23968.0,798.0,2052.0,892.0,16.0,791.0,3659.0,4554.0,18617.0,19710.0,31506.0,1190.0
2022,RHEINLAND-PFALZ,07143 WESTERWALDKREIS,139566.0,86933.0,45913.0,1054.0,4104.0,1541.0,21.0,985.0,4758.0,6508.0,28112.0,34393.0,60909.0,1928.0
2022,RHEINLAND-PFALZ,07211 TRIER-SAARBURG,156505.0,93957.0,54917.0,497.0,4872.0,2241.0,21.0,1281.0,5976.0,8050.0,32594.0,39638.0,63920.0,2733.0
2022,RHEINLAND-PFALZ,07231 BERNKASTEL-WITTLICH,76409.0,44573.0,28631.0,333.0,2044.0,819.0,9.0,630.0,3065.0,4210.0,16656.0,19942.0,29811.0,1040.0
2022,RHEINLAND-PFALZ,07232 EIFELKREIS BITBURG-PRUEM,68210.0,35907.0,29418.0,286.0,1860.0,729.0,10.0,627.0,2800.0,3770.0,14380.0,18211.0,26472.0,998.0
2022,RHEINLAND-PFALZ,07233 VULKANEIFEL,42378.0,24194.0,16487.0,289.0,991.0,408.0,9.0,333.0,1715.0,2271.0,9234.0,11097.0,16531.0,597.0
2022,RHEINLAND-PFALZ,"07311 FRANKENTHAL(PFALZ),STADT",26965.0,18117.0,7501.0,189.0,933.0,219.0,6.0,297.0,1394.0,1783.0,6480.0,6217.0,10106.0,309.0
2022,RHEINLAND-PFALZ,"07312 KAISERSLAUTERN,STADT",49648.0,33344.0,13128.0,343.0,2129.0,693.0,11.0,459.0,2426.0,3021.0,11266.0,10837.0,20121.0,859.0
2022,RHEINLAND-PFALZ,"07313 LANDAU I.D.PFALZ,STADT",27970.0,18463.0,7837.0,188.0,1061.0,418.0,3.0,344.0,1534.0,1726.0,6265.0,6212.0,10867.0,532.0
2022,RHEINLAND-PFALZ,"07314 LUDWIGSHAFEN A.RH.,STADT",84669.0,56542.0,23545.0,540.0,3111.0,907.0,24.0,895.0,4050.0,5509.0,20751.0,18408.0,32831.0,1166.0
2022,RHEINLAND-PFALZ,"07315 MAINZ,STADT",101280.0,66371.0,28492.0,687.0,4315.0,1395.0,20.0,1081.0,4317.0,5212.0,21807.0,21884.0,43503.0,1623.0
2022,RHEINLAND-PFALZ,"07316 NEUSTADT A.D.WSTR.,STADT",33364.0,22039.0,9743.0,222.0,921.0,434.0,5.0,374.0,1699.0,2165.0,7555.0,7656.0,12714.0,553.0
2022,RHEINLAND-PFALZ,"07317 PIRMASENS,STADT",23209.0,15764.0,6240.0,135.0,822.0,247.0,1.0,236.0,1091.0,1428.0,5387.0,5279.0,9143.0,329.0
2022,RHEINLAND-PFALZ,"07318 SPEYER,STADT",29686.0,19552.0,8649.0,238.0,922.0,324.0,1.0,297.0,1426.0,1827.0,6810.0,7058.0,11403.0,395.0
2022,RHEINLAND-PFALZ,"07319 WORMS,STADT",46360.0,31407.0,12717.0,286.0,1470.0,472.0,8.0,409.0,2246.0,2971.0,11621.0,10774.0,17200.0,607.0
2022,RHEINLAND-PFALZ,"07320 ZWEIBRUECKEN,STADT",21425.0,14181.0,6068.0,113.0,797.0,261.0,5.0,191.0,940.0,1233.0,4944.0,5220.0,8344.0,327.0
2022,RHEINLAND-PFALZ,07331 ALZEY-WORMS,87526.0,55666.0,27961.0,632.0,2194.0,1058.0,15.0,856.0,4116.0,5193.0,19859.0,21131.0,33769.0,1342.0
2022,RHEINLAND-PFALZ,07332 BAD DUERKHEIM,92141.0,60770.0,26784.0,732.0,2601.0,1239.0,15.0,1060.0,4706.0,5603.0,19465.0,22054.0,36213.0,1520.0
2022,RHEINLAND-PFALZ,07333 DONNERSBERGKREIS,51184.0,31872.0,17065.0,431.0,1250.0,556.0,10.0,493.0,2462.0,3087.0,11665.0,12695.0,19406.0,762.0
2022,RHEINLAND-PFALZ,07334 GERMERSHEIM,84031.0,52858.0,26983.0,549.0,2732.0,890.0,19.0,859.0,4038.0,5570.0,19493.0,20329.0,31412.0,1139.0
2022,RHEINLAND-PFALZ,07335 KAISERSLAUTERN,69647.0,45753.0,20642.0,418.0,2096.0,729.0,9.0,644.0,3266.0,4378.0,16028.0,16917.0,26674.0,945.0
2022,RHEINLAND-PFALZ,07336 KUSEL,47902.0,31401.0,14739.0,277.0,1114.0,358.0,13.0,442.0,2372.0,3092.0,11674.0,12248.0,17038.0,511.0
2022,RHEINLAND-PFALZ,07337 SUEDLICHE WEINSTRASSE,78235.0,50729.0,24032.0,441.0,1991.0,1029.0,13.0,959.0,4738.0,5323.0,18078.0,18786.0,27709.0,1347.0
2022,RHEINLAND-PFALZ,07338 RHEIN-PFALZ-KREIS,102928.0,70935.0,27524.0,706.0,2649.0,1095.0,19.0,1356.0,5278.0,6102.0,22682.0,25121.0,39395.0,1482.0
2022,RHEINLAND-PFALZ,07339 MAINZ-BINGEN,143469.0,91056.0,45251.0,1120.0,4091.0,1936.0,15.0,1278.0,6226.0,7653.0,30356.0,34070.0,59212.0,2304.0
2022,RHEINLAND-PFALZ,07340 SUEDWESTPFALZ,67917.0,43956.0,21117.0,422.0,1755.0,642.0,25.0,680.0,3237.0,4157.0,15541.0,17275.0,25212.0,895.0
2022,SAARLAND,"10041 SAARBRUECKEN,STADTVERB.",192940.0,128595.0,54384.0,770.0,7298.0,1858.0,35.0,1975.0,8780.0,12746.0,44066.0,44310.0,75551.0,2642.0
2022,SAARLAND,10042 MERZIG-WADERN,72679.0,44392.0,25271.0,247.0,2072.0,691.0,6.0,590.0,2876.0,4241.0,15846.0,18531.0,28637.0,865.0
2022,SAARLAND,10043 NEUNKIRCHEN,87245.0,59422.0,23816.0,412.0,2786.0,784.0,25.0,714.0,3783.0,5375.0,19667.0,21262.0,34341.0,961.0
2022,SAARLAND,10044 SAARLOUIS,134354.0,90363.0,37998.0,521.0,4191.0,1248.0,33.0,1420.0,5469.0,8100.0,31190.0,32607.0,51799.0,1780.0
2022,SAARLAND,10045 SAAR-PFALZ-KREIS,98681.0,65033.0,28847.0,517.0,3199.0,1051.0,34.0,894.0,4279.0,6078.0,21630.0,23661.0,39442.0,1427.0
2022,SAARLAND,10046 SANKT WENDEL,62369.0,40547.0,19104.0,343.0,1771.0,593.0,11.0,459.0,2483.0,3315.0,13513.0,16142.0,24841.0,715.0
2022,SACHSEN,"14511 CHEMNITZ, STADT",126382.0,87120.0,32902.0,710.0,4395.0,1199.0,56.0,809.0,4087.0,5670.0,26006.0,30935.0,55975.0,1747.0
2022,SACHSEN,14521 ERZGEBIRGSKREIS,203063.0,140927.0,55450.0,995.0,4609.0,1030.0,52.0,1399.0,6828.0,9238.0,42636.0,53398.0,85475.0,2184.0
2022,SACHSEN,14522 MITTELSACHSEN,180151.0,121957.0,51907.0,1296.0,3981.0,944.0,66.0,1379.0,6970.0,9432.0,41986.0,47300.0,69285.0,2058.0
2022,SACHSEN,14523 VOGTLANDKREIS,137193.0,94934.0,36967.0,664.0,3679.0,909.0,40.0,1099.0,4963.0,6281.0,28703.0,34624.0,57900.0,1857.0
2022,SACHSEN,14524 ZWICKAU,186314.0,130779.0,48251.0,1078.0,4719.0,1420.0,67.0,1162.0,6124.0,8251.0,40118.0,47502.0,78628.0,2022.0
2022,SACHSEN,"14612 DRESDEN, STADT",232009.0,154830.0,64110.0,1665.0,9207.0,2100.0,97.0,1747.0,9118.0,11537.0,50156.0,55082.0,98614.0,2654.0
2022,SACHSEN,14625 BAUTZEN,182041.0,125006.0,50680.0,1228.0,4066.0,974.0,87.0,1510.0,8270.0,10776.0,45134.0,45754.0,66515.0,2155.0
2022,SACHSEN,14626 GOERLITZ,143721.0,104256.0,35157.0,958.0,2695.0,581.0,74.0,1287.0,7351.0,8780.0,38271.0,35843.0,49248.0,1531.0
2022,SACHSEN,14627 MEISSEN,139610.0,94141.0,40092.0,930.0,3557.0,825.0,65.0,1362.0,6877.0,8203.0,33757.0,34068.0,52050.0,1468.0
2022,SACHSEN,14628 SAECHS.SCHWEIZ-OSTERZGEB.,144837.0,99291.0,39552.0,969.0,4024.0,939.0,62.0,1315.0,6384.0,8220.0,34257.0,36517.0,54687.0,1812.0
2022,SACHSEN,"14713 LEIPZIG, STADT",234324.0,162000.0,57756.0,2060.0,9612.0,2793.0,103.0,1827.0,9145.0,12315.0,52214.0,54155.0,98138.0,3243.0
2022,SACHSEN,14729 LEIPZIG,155719.0,104444.0,44692.0,1323.0,3992.0,1204.0,64.0,1314.0,6257.0,8293.0,36341.0,38551.0,60807.0,1950.0
2022,SACHSEN,14730 NORDSACHSEN,117291.0,79036.0,33893.0,803.0,2853.0,671.0,35.0,1116.0,5003.0,6344.0,27756.0,28885.0,45068.0,1123.0
2022,SACHSEN-ANHALT,"15001 DESSAU-ROSSLAU,STADT",41994.0,30130.0,9949.0,295.0,1305.0,294.0,21.0,280.0,1655.0,2174.0,9205.0,10491.0,17438.0,394.0
2022,SACHSEN-ANHALT,"15002 HALLE (SAALE),STADT",95746.0,68778.0,22017.0,765.0,3433.0,689.0,64.0,713.0,3239.0,4500.0,21353.0,23136.0,40968.0,871.0
2022,SACHSEN-ANHALT,"15003 MAGDEBURG, STADT",112237.0,78318.0,28750.0,703.0,3537.0,893.0,36.0,845.0,3661.0,5235.0,24844.0,27867.0,46370.0,1392.0
2022,SACHSEN-ANHALT,15081 ALTMARKKREIS SALZWEDEL,50923.0,30669.0,18650.0,353.0,923.0,309.0,19.0,473.0,2503.0,3081.0,12096.0,13630.0,17833.0,588.0
2022,SACHSEN-ANHALT,15082 ANHALT-BITTERFELD,92920.0,65714.0,24125.0,456.0,2155.0,434.0,36.0,773.0,3824.0,4900.0,21399.0,23299.0,37048.0,724.0
2022,SACHSEN-ANHALT,15083 BOERDE,106934.0,69636.0,33880.0,675.0,2077.0,639.0,27.0,741.0,4002.0,5338.0,24315.0,28207.0,42131.0,918.0
2022,SACHSEN-ANHALT,15084 BURGENLANDKREIS,102463.0,71234.0,27430.0,800.0,2449.0,495.0,55.0,761.0,3860.0,5344.0,23678.0,26121.0,40749.0,816.0
2022,SACHSEN-ANHALT,15085 HARZ,124090.0,81512.0,37591.0,1032.0,2994.0,919.0,42.0,891.0,4596.0,6349.0,27147.0,31676.0,50554.0,1342.0
2022,SACHSEN-ANHALT,15086 JERICHOWER LAND,54513.0,35708.0,16878.0,322.0,1249.0,334.0,22.0,453.0,2317.0,3175.0,12719.0,13885.0,20567.0,625.0
2022,SACHSEN-ANHALT,15087 MANSFELD-SUEDHARZ,79822.0,54385.0,22752.0,375.0,1909.0,369.0,32.0,781.0,3080.0,3925.0,17018.0,20038.0,33450.0,731.0
2022,SACHSEN-ANHALT,15088 SAALEKREIS,115431.0,79328.0,31368.0,793.0,3268.0,628.0,46.0,845.0,4019.0,5493.0,24393.0,28791.0,49662.0,1067.0
2022,SACHSEN-ANHALT,15089 SALZLANDKREIS,105452.0,73436.0,28433.0,698.0,2363.0,469.0,53.0,762.0,4166.0,5514.0,24473.0,26918.0,41905.0,740.0
2022,SACHSEN-ANHALT,15090 STENDAL,63895.0,39813.0,21953.0,409.0,1345.0,359.0,16.0,542.0,3170.0,4045.0,15892.0,16604.0,22042.0,788.0
2022,SACHSEN-ANHALT,15091 WITTENBERG,75667.0,52736.0,20171.0,542.0,1841.0,340.0,37.0,714.0,3508.0,4547.0,17913.0,18881.0,28516.0,749.0
2022,SCHLESWIG-HOLSTEIN,"01001 FLENSBURG,STADT",45488.0,26809.0,16230.0,262.0,1429.0,741.0,17.0,346.0,1809.0,2525.0,10088.0,10667.0,18548.0,909.0
2022,SCHLESWIG-HOLSTEIN,"01002 KIEL,STADT",112154.0,71089.0,35234.0,713.0,3556.0,1542.0,20.0,1096.0,5182.0,6395.0,26258.0,26048.0,43819.0,2039.0
2022,SCHLESWIG-HOLSTEIN,"01003 LUEBECK,STADT",102167.0,66824.0,30127.0,800.0,3236.0,1171.0,9.0,1082.0,4676.0,5736.0,24612.0,23922.0,39289.0,1607.0
2022,SCHLESWIG-HOLSTEIN,"01004 NEUMUENSTER,STADT",43435.0,26943.0,14163.0,317.0,1310.0,694.0,8.0,331.0,1941.0,2869.0,10871.0,10069.0,16059.0,810.0
2022,SCHLESWIG-HOLSTEIN,01051 DITHMARSCHEN,83763.0,48386.0,32319.0,518.0,1525.0,994.0,21.0,722.0,4225.0,5650.0,20425.0,21017.0,29380.0,1292.0
2022,SCHLESWIG-HOLSTEIN,01053 HERZOGTUM LAUENBURG,121181.0,75300.0,40192.0,1035.0,3061.0,1574.0,19.0,1294.0,5404.0,6910.0,27271.0,30652.0,45918.0,2100.0
2022,SCHLESWIG-HOLSTEIN,01054 NORDFRIESLAND,106916.0,60707.0,41099.0,600.0,2319.0,2119.0,72.0,1016.0,5535.0,7140.0,24150.0,26250.0,38181.0,2463.0
2022,SCHLESWIG-HOLSTEIN,01055 OSTHOLSTEIN,130928.0,84081.0,41358.0,901.0,3065.0,1503.0,20.0,1473.0,6285.0,7471.0,29357.0,32431.0,50003.0,2148.0
2022,SCHLESWIG-HOLSTEIN,01056 PINNEBERG,180947.0,118948.0,52023.0,1143.0,6228.0,2568.0,37.0,1502.0,7605.0,10056.0,39680.0,43389.0,72918.0,2983.0
2022,SCHLESWIG-HOLSTEIN,01057 PLOEN,82080.0,51167.0,27522.0,425.0,1803.0,1150.0,13.0,740.0,4054.0,5078.0,18813.0,20398.0,30407.0,1429.0
2022,SCHLESWIG-HOLSTEIN,01058 RENDSBURG-ECKERNFOERDE,178191.0,103277.0,66761.0,1171.0,4350.0,2613.0,19.0,1567.0,8385.0,10999.0,39840.0,44859.0,66616.0,3248.0
2022,SCHLESWIG-HOLSTEIN,01059 SCHLESWIG-FLENSBURG,132284.0,71551.0,55315.0,922.0,2510.0,1955.0,31.0,1215.0,6848.0,9290.0,31109.0,33462.0,45810.0,2421.0
2022,SCHLESWIG-HOLSTEIN,01060 SEGEBERG,172484.0,107303.0,56015.0,1189.0,5477.0,2473.0,27.0,1467.0,7234.0,9888.0,38037.0,42114.0,68325.0,3118.0
2022,SCHLESWIG-HOLSTEIN,01061 STEINBURG,83219.0,50495.0,29477.0,601.0,1653.0,977.0,16.0,753.0,4073.0,5249.0,19824.0,20591.0,30210.0,1411.0
2022,SCHLESWIG-HOLSTEIN,01062 STORMARN,155952.0,98523.0,48633.0,1004.0,5384.0,2378.0,30.0,1710.0,6581.0,8044.0,32287.0,36406.0,65240.0,3086.0
2022,THURINGEN,"16051 ERFURT, STADT",99026.0,65301.0,28470.0,682.0,3456.0,1090.0,27.0,618.0,3272.0,4265.0,20094.0,23551.0,44844.0,1238.0
2022,THURINGEN,"16052 GERA, STADT",46017.0,31797.0,11927.0,282.0,1646.0,353.0,12.0,300.0,1560.0,2089.0,9491.0,11397.0,20093.0,473.0
2022,THURINGEN,"16053 JENA, STADT",45365.0,29255.0,13530.0,266.0,1830.0,466.0,18.0,497.0,1573.0,2051.0,8776.0,10888.0,20417.0,670.0
2022,THURINGEN,"16054 SUHL, STADT",20111.0,13231.0,5849.0,94.0,789.0,141.0,7.0,115.0,478.0,683.0,3126.0,5118.0,10164.0,179.0
2022,THURINGEN,"16055 WEIMAR, STADT",30681.0,19864.0,8776.0,188.0,1032.0,811.0,10.0,227.0,1006.0,1316.0,5954.0,7204.0,13714.0,923.0
2022,THURINGEN,16061 EICHSFELD,60926.0,37490.0,21066.0,477.0,1372.0,509.0,12.0,483.0,1946.0,2639.0,12981.0,16280.0,24857.0,909.0
2022,THURINGEN,16062 NORDHAUSEN,47500.0,32038.0,13744.0,262.0,1168.0,275.0,13.0,309.0,1817.0,2345.0,10870.0,12184.0,19086.0,424.0
2022,THURINGEN,16063 WARTBURGKREIS,95383.0,62947.0,28699.0,610.0,2456.0,642.0,29.0,668.0,3041.0,4334.0,19440.0,25008.0,40727.0,1271.0
2022,THURINGEN,16064 UNSTRUT-HAINICH-KREIS,57158.0,37489.0,17549.0,340.0,1350.0,422.0,8.0,379.0,2009.0,2723.0,12962.0,14949.0,22799.0,555.0
2022,THURINGEN,16065 KYFFHAEUSERKREIS,44323.0,29856.0,13121.0,235.0,865.0,235.0,11.0,418.0,1855.0,2273.0,9968.0,11312.0,17335.0,334.0
2022,THURINGEN,16066 SCHMALKALDEN-MEININGEN,76359.0,48736.0,24850.0,402.0,1866.0,478.0,27.0,551.0,2471.0,3558.0,14932.0,19639.0,33397.0,943.0
2022,THURINGEN,16067 GOTHA,76731.0,50988.0,22728.0,426.0,2055.0,507.0,27.0,482.0,2533.0,3378.0,15751.0,19609.0,33250.0,756.0
2022,THURINGEN,16068 SOEMMERDA,40659.0,26737.0,12712.0,216.0,762.0,221.0,11.0,305.0,1427.0,1923.0,8899.0,10755.0,16531.0,422.0
2022,THURINGEN,16069 HILDBURGHAUSEN,39236.0,24486.0,13456.0,180.0,893.0,206.0,15.0,238.0,1291.0,1612.0,7847.0,10691.0,16737.0,332.0
2022,THURINGEN,16070 ILM-KREIS,59092.0,38291.0,18221.0,393.0,1618.0,551.0,18.0,477.0,2077.0,2507.0,11594.0,14974.0,25919.0,753.0
2022,THURINGEN,16071 WEIMARER-LAND,48804.0,31840.0,15037.0,259.0,1314.0,345.0,9.0,425.0,1644.0,2249.0,9747.0,12244.0,20965.0,510.0
2022,THURINGEN,16072 SONNEBERG,34867.0,24384.0,9134.0,193.0,950.0,194.0,12.0,205.0,1088.0,1385.0,6349.0,8860.0,16333.0,301.0
2022,THURINGEN,16073 SAALFELD-RUDOLSTADT,60360.0,40236.0,17822.0,408.0,1562.0,317.0,15.0,428.0,2128.0,2764.0,12115.0,15203.0,26424.0,492.0
2022,THURINGEN,16074 SAALE-HOLZLANDKREIS,49777.0,32484.0,15114.0,396.0,1429.0,342.0,12.0,341.0,1676.0,2412.0,10428.0,12723.0,20991.0,505.0
