Bundesland;Date;Powertrain;Reg
SAARLAND;01.07.23;Diesel;319
SAARLAND;01.07.23;EV;416
SAARLAND;01.07.23;CNG;1
SAARLAND;01.07.23;LPG;11
SAARLAND;01.07.23;Hybrid;876
SACHSEN;01.07.23;Benzin;2632
SACHSEN;01.07.23;Diesel;1171
SACHSEN;01.07.23;EV;1169
SACHSEN;01.07.23;CNG;11
SACHSEN;01.07.23;LPG;57
SACHSEN;01.07.23;Hybrid;1845
SACHSEN-ANHALT;01.07.23;Benzin;1173
SACHSEN-ANHALT;01.07.23;Diesel;646
SACHSEN-ANHALT;01.07.23;EV;566
SACHSEN-ANHALT;01.07.23;CNG;2
SACHSEN-ANHALT;01.07.23;LPG;19
SACHSEN-ANHALT;01.07.23;Hybrid;824
SCHLESWIG-HOLSTEIN;01.07.23;Benzin;1781
SCHLESWIG-HOLSTEIN;01.07.23;Diesel;1150
SCHLESWIG-HOLSTEIN;01.07.23;EV;1404
SCHLESWIG-HOLSTEIN;01.07.23;CNG;3
SCHLESWIG-HOLSTEIN;01.07.23;LPG;32
SCHLESWIG-HOLSTEIN;01.07.23;Hybrid;1348
THÜRINGEN;01.07.23;Benzin;1540
THÜRINGEN;01.07.23;Diesel;665
THÜRINGEN;01.07.23;EV;554
THÜRINGEN;01.07.23;CNG;2
THÜRINGEN;01.07.23;LPG;17
THÜRINGEN;01.07.23;Hybrid;1002
BADEN-WÜRTTEMBERG;01.08.23;Benzin;8702
BADEN-WÜRTTEMBERG;01.08.23;Diesel;5782
BADEN-WÜRTTEMBERG;01.08.23;EV;13189
BADEN-WÜRTTEMBERG;01.08.23;CNG;12
BADEN-WÜRTTEMBERG;01.08.23;LPG;93
BADEN-WÜRTTEMBERG;01.08.23;Hybrid;11052
BAYERN;01.08.23;Benzin;14916
BAYERN;01.08.23;Diesel;7541
BAYERN;01.08.23;EV;16779
BAYERN;01.08.23;CNG;12
BAYERN;01.08.23;LPG;124
BAYERN;01.08.23;Hybrid;14123
BERLIN;01.08.23;Benzin;2533
BERLIN;01.08.23;Diesel;720
BERLIN;01.08.23;EV;2267
BERLIN;01.08.23;CNG;2
BERLIN;01.08.23;LPG;16
BERLIN;01.08.23;Hybrid;2582
BRANDENBURG;01.08.23;Benzin;1403
BRANDENBURG;01.08.23;Diesel;636
BRANDENBURG;01.08.23;EV;1304
BRANDENBURG;01.08.23;CNG;11
BRANDENBURG;01.08.23;LPG;26
BRANDENBURG;01.08.23;Hybrid;1286
BREMEN;01.08.23;Benzin;443
BREMEN;01.08.23;Diesel;317
BREMEN;01.08.23;EV;454
BREMEN;01.08.23;CNG;7
BREMEN;01.08.23;LPG;6
BREMEN;01.08.23;Hybrid;631
HAMBURG;01.08.23;Benzin;2229
HAMBURG;01.08.23;Diesel;1503
HAMBURG;01.08.23;EV;2641
HAMBURG;01.08.23;CNG;
HAMBURG;01.08.23;LPG;9
HAMBURG;01.08.23;Hybrid;1903
HESSEN;01.08.23;Benzin;7801
HESSEN;01.08.23;Diesel;4754
HESSEN;01.08.23;EV;12338
HESSEN;01.08.23;CNG;33
HESSEN;01.08.23;LPG;69
HESSEN;01.08.23;Hybrid;7808
MECKLENBURG-VORPOMMERN;01.08.23;Benzin;771
MECKLENBURG-VORPOMMERN;01.08.23;Diesel;451
MECKLENBURG-VORPOMMERN;01.08.23;EV;723
MECKLENBURG-VORPOMMERN;01.08.23;CNG;
MECKLENBURG-VORPOMMERN;01.08.23;LPG;8
MECKLENBURG-VORPOMMERN;01.08.23;Hybrid;666
NIEDERSACHSEN;01.08.23;Benzin;8433
NIEDERSACHSEN;01.08.23;Diesel;4028
NIEDERSACHSEN;01.08.23;EV;8348
NIEDERSACHSEN;01.08.23;CNG;21
NIEDERSACHSEN;01.08.23;LPG;99
NIEDERSACHSEN;01.08.23;Hybrid;4992
NORDRHEIN-WESTFALEN;01.08.23;Benzin;17008
NORDRHEIN-WESTFALEN;01.08.23;Diesel;8267
NORDRHEIN-WESTFALEN;01.08.23;EV;17731
NORDRHEIN-WESTFALEN;01.08.23;CNG;19
NORDRHEIN-WESTFALEN;01.08.23;LPG;283
NORDRHEIN-WESTFALEN;01.08.23;Hybrid;15629
RHEINLAND-PFALZ;01.08.23;Benzin;3065
RHEINLAND-PFALZ;01.08.23;Diesel;1475
RHEINLAND-PFALZ;01.08.23;EV;3495
RHEINLAND-PFALZ;01.08.23;CNG;1
RHEINLAND-PFALZ;01.08.23;LPG;51
RHEINLAND-PFALZ;01.08.23;Hybrid;2655
SAARLAND;01.08.23;Benzin;786
SAARLAND;01.08.23;Diesel;293
SAARLAND;01.08.23;EV;688
SAARLAND;01.08.23;CNG;
SAARLAND;01.08.23;LPG;8
SAARLAND;01.08.23;Hybrid;705
SACHSEN;01.08.23;Benzin;2836
SACHSEN;01.08.23;Diesel;1361
SACHSEN;01.08.23;EV;2214
SACHSEN;01.08.23;CNG;8
SACHSEN;01.08.23;LPG;49
SACHSEN;01.08.23;Hybrid;2131
SACHSEN-ANHALT;01.08.23;Benzin;1361
SACHSEN-ANHALT;01.08.23;Diesel;612
SACHSEN-ANHALT;01.08.23;EV;864
SACHSEN-ANHALT;01.08.23;CNG;1
SACHSEN-ANHALT;01.08.23;LPG;18
SACHSEN-ANHALT;01.08.23;Hybrid;1499
SCHLESWIG-HOLSTEIN;01.08.23;Benzin;1760
SCHLESWIG-HOLSTEIN;01.08.23;Diesel;1227
SCHLESWIG-HOLSTEIN;01.08.23;EV;2469
SCHLESWIG-HOLSTEIN;01.08.23;CNG;1
SCHLESWIG-HOLSTEIN;01.08.23;LPG;35
SCHLESWIG-HOLSTEIN;01.08.23;Hybrid;1592
THÜRINGEN;01.08.23;Benzin;1538
THÜRINGEN;01.08.23;Diesel;665
THÜRINGEN;01.08.23;EV;1120
THÜRINGEN;01.08.23;CNG;2
THÜRINGEN;01.08.23;LPG;26
THÜRINGEN;01.08.23;Hybrid;1112
BADEN-WÜRTTEMBERG;01.09.23;Benzin;8768
BADEN-WÜRTTEMBERG;01.09.23;Diesel;5446
BADEN-WÜRTTEMBERG;01.09.23;EV;4773
BADEN-WÜRTTEMBERG;01.09.23;CNG;5
BADEN-WÜRTTEMBERG;01.09.23;LPG;64
BADEN-WÜRTTEMBERG;01.09.23;Hybrid;11730
BAYERN;01.09.23;Benzin;16726
BAYERN;01.09.23;Diesel;7964
BAYERN;01.09.23;EV;6299
BAYERN;01.09.23;CNG;7
BAYERN;01.09.23;LPG;115
BAYERN;01.09.23;Hybrid;15614
BERLIN;01.09.23;Benzin;1686
BERLIN;01.09.23;Diesel;632
BERLIN;01.09.23;EV;667
BERLIN;01.09.23;CNG;1
BERLIN;01.09.23;LPG;18
BERLIN;01.09.23;Hybrid;2198
BRANDENBURG;01.09.23;Benzin;1402
BRANDENBURG;01.09.23;Diesel;566
BRANDENBURG;01.09.23;EV;557
BRANDENBURG;01.09.23;CNG;2
BRANDENBURG;01.09.23;LPG;17
BRANDENBURG;01.09.23;Hybrid;1297
BREMEN;01.09.23;Benzin;341
BREMEN;01.09.23;Diesel;233
BREMEN;01.09.23;EV;162
BREMEN;01.09.23;CNG;1
BREMEN;01.09.23;LPG;5
BREMEN;01.09.23;Hybrid;505
HAMBURG;01.09.23;Benzin;3548
HAMBURG;01.09.23;Diesel;1765
HAMBURG;01.09.23;EV;785
HAMBURG;01.09.23;CNG;6
HAMBURG;01.09.23;LPG;8
HAMBURG;01.09.23;Hybrid;2478
HESSEN;01.09.23;Benzin;11931
HESSEN;01.09.23;Diesel;5150
HESSEN;01.09.23;EV;5138
HESSEN;01.09.23;CNG;14
HESSEN;01.09.23;LPG;50
HESSEN;01.09.23;Hybrid;8864
MECKLENBURG-VORPOMMERN;01.09.23;Benzin;817
MECKLENBURG-VORPOMMERN;01.09.23;Diesel;473
MECKLENBURG-VORPOMMERN;01.09.23;EV;219
MECKLENBURG-VORPOMMERN;01.09.23;CNG;4
MECKLENBURG-VORPOMMERN;01.09.23;LPG;8
MECKLENBURG-VORPOMMERN;01.09.23;Hybrid;731
NIEDERSACHSEN;01.09.23;Benzin;7651
NIEDERSACHSEN;01.09.23;Diesel;4261
NIEDERSACHSEN;01.09.23;EV;3666
NIEDERSACHSEN;01.09.23;CNG;3
NIEDERSACHSEN;01.09.23;LPG;68
NIEDERSACHSEN;01.09.23;Hybrid;4677
NORDRHEIN-WESTFALEN;01.09.23;Benzin;14958
NORDRHEIN-WESTFALEN;01.09.23;Diesel;8123
NORDRHEIN-WESTFALEN;01.09.23;EV;5627
NORDRHEIN-WESTFALEN;01.09.23;CNG;8
NORDRHEIN-WESTFALEN;01.09.23;LPG;189
NORDRHEIN-WESTFALEN;01.09.23;Hybrid;14890
RHEINLAND-PFALZ;01.09.23;Benzin;2816
RHEINLAND-PFALZ;01.09.23;Diesel;1345
RHEINLAND-PFALZ;01.09.23;EV;1404
RHEINLAND-PFALZ;01.09.23;CNG;
RHEINLAND-PFALZ;01.09.23;LPG;41
RHEINLAND-PFALZ;01.09.23;Hybrid;2668
SAARLAND;01.09.23;Benzin;702
SAARLAND;01.09.23;Diesel;271
SAARLAND;01.09.23;EV;252
SAARLAND;01.09.23;CNG;1
SAARLAND;01.09.23;LPG;10
SAARLAND;01.09.23;Hybrid;818
SACHSEN;01.09.23;Benzin;2825
SACHSEN;01.09.23;Diesel;1331
SACHSEN;01.09.23;EV;574
SACHSEN;01.09.23;CNG;7
SACHSEN;01.09.23;LPG;31
SACHSEN;01.09.23;Hybrid;2180
SACHSEN-ANHALT;01.09.23;Benzin;1395
SACHSEN-ANHALT;01.09.23;Diesel;587
SACHSEN-ANHALT;01.09.23;EV;269
SACHSEN-ANHALT;01.09.23;CNG;
SACHSEN-ANHALT;01.09.23;LPG;12
SACHSEN-ANHALT;01.09.23;Hybrid;1604
SCHLESWIG-HOLSTEIN;01.09.23;Benzin;1872
SCHLESWIG-HOLSTEIN;01.09.23;Diesel;1113
SCHLESWIG-HOLSTEIN;01.09.23;EV;929
SCHLESWIG-HOLSTEIN;01.09.23;CNG;
SCHLESWIG-HOLSTEIN;01.09.23;LPG;11
SCHLESWIG-HOLSTEIN;01.09.23;Hybrid;1702
THÜRINGEN;01.09.23;Benzin;1528
THÜRINGEN;01.09.23;Diesel;615
THÜRINGEN;01.09.23;EV;374
THÜRINGEN;01.09.23;CNG;
THÜRINGEN;01.09.23;LPG;19
THÜRINGEN;01.09.23;Hybrid;1184
BADEN-WÜRTTEMBERG;01.10.23;Benzin;8921
BADEN-WÜRTTEMBERG;01.10.23;Diesel;5170
BADEN-WÜRTTEMBERG;01.10.23;EV;6353
BADEN-WÜRTTEMBERG;01.10.23;CNG;8
BADEN-WÜRTTEMBERG;01.10.23;LPG;131
BADEN-WÜRTTEMBERG;01.10.23;Hybrid;12408
BAYERN;01.10.23;Benzin;13953
BAYERN;01.10.23;Diesel;6956
BAYERN;01.10.23;EV;8156
BAYERN;01.10.23;CNG;12
BAYERN;01.10.23;LPG;187
BAYERN;01.10.23;Hybrid;15163
BERLIN;01.10.23;Benzin;1683
BERLIN;01.10.23;Diesel;542
BERLIN;01.10.23;EV;852
BERLIN;01.10.23;CNG;1
BERLIN;01.10.23;LPG;17
BERLIN;01.10.23;Hybrid;3943
BRANDENBURG;01.10.23;Benzin;1224
BRANDENBURG;01.10.23;Diesel;619
BRANDENBURG;01.10.23;EV;609
BRANDENBURG;01.10.23;CNG;2
BRANDENBURG;01.10.23;LPG;20
BRANDENBURG;01.10.23;Hybrid;1266
BREMEN;01.10.23;Benzin;273
BREMEN;01.10.23;Diesel;201
BREMEN;01.10.23;EV;195
BREMEN;01.10.23;CNG;
BREMEN;01.10.23;LPG;6
BREMEN;01.10.23;Hybrid;459
HAMBURG;01.10.23;Benzin;2314
HAMBURG;01.10.23;Diesel;1578
HAMBURG;01.10.23;EV;762
HAMBURG;01.10.23;CNG;1
HAMBURG;01.10.23;LPG;20
HAMBURG;01.10.23;Hybrid;2055
HESSEN;01.10.23;Benzin;10186
HESSEN;01.10.23;Diesel;4058
HESSEN;01.10.23;EV;4444
HESSEN;01.10.23;CNG;6
HESSEN;01.10.23;LPG;95
HESSEN;01.10.23;Hybrid;7366
MECKLENBURG-VORPOMMERN;01.10.23;Benzin;665
MECKLENBURG-VORPOMMERN;01.10.23;Diesel;342
MECKLENBURG-VORPOMMERN;01.10.23;EV;235
MECKLENBURG-VORPOMMERN;01.10.23;CNG;
MECKLENBURG-VORPOMMERN;01.10.23;LPG;5
MECKLENBURG-VORPOMMERN;01.10.23;Hybrid;699
NIEDERSACHSEN;01.10.23;Benzin;7287
NIEDERSACHSEN;01.10.23;Diesel;3601
NIEDERSACHSEN;01.10.23;EV;3673
NIEDERSACHSEN;01.10.23;CNG;4
NIEDERSACHSEN;01.10.23;LPG;78
NIEDERSACHSEN;01.10.23;Hybrid;4901
NORDRHEIN-WESTFALEN;01.10.23;Benzin;14747
NORDRHEIN-WESTFALEN;01.10.23;Diesel;7275
NORDRHEIN-WESTFALEN;01.10.23;EV;7682
NORDRHEIN-WESTFALEN;01.10.23;CNG;21
NORDRHEIN-WESTFALEN;01.10.23;LPG;306
NORDRHEIN-WESTFALEN;01.10.23;Hybrid;15516
RHEINLAND-PFALZ;01.10.23;Benzin;2896
RHEINLAND-PFALZ;01.10.23;Diesel;1222
RHEINLAND-PFALZ;01.10.23;EV;1710
RHEINLAND-PFALZ;01.10.23;CNG;2
RHEINLAND-PFALZ;01.10.23;LPG;76
RHEINLAND-PFALZ;01.10.23;Hybrid;2820
SAARLAND;01.10.23;Benzin;896
SAARLAND;01.10.23;Diesel;255
SAARLAND;01.10.23;EV;346
SAARLAND;01.10.23;CNG;
SAARLAND;01.10.23;LPG;13
SAARLAND;01.10.23;Hybrid;711
SACHSEN;01.10.23;Benzin;2597
SACHSEN;01.10.23;Diesel;1127
SACHSEN;01.10.23;EV;626
SACHSEN;01.10.23;CNG;3
SACHSEN;01.10.23;LPG;56
SACHSEN;01.10.23;Hybrid;2607
SACHSEN-ANHALT;01.10.23;Benzin;1206
SACHSEN-ANHALT;01.10.23;Diesel;451
SACHSEN-ANHALT;01.10.23;EV;335
SACHSEN-ANHALT;01.10.23;CNG;3
SACHSEN-ANHALT;01.10.23;LPG;26
SACHSEN-ANHALT;01.10.23;Hybrid;1350
SCHLESWIG-HOLSTEIN;01.10.23;Benzin;1419
SCHLESWIG-HOLSTEIN;01.10.23;Diesel;913
SCHLESWIG-HOLSTEIN;01.10.23;EV;1004
SCHLESWIG-HOLSTEIN;01.10.23;CNG;1
SCHLESWIG-HOLSTEIN;01.10.23;LPG;28
SCHLESWIG-HOLSTEIN;01.10.23;Hybrid;1518
THÜRINGEN;01.10.23;Benzin;1363
THÜRINGEN;01.10.23;Diesel;549
THÜRINGEN;01.10.23;EV;335
THÜRINGEN;01.10.23;CNG;1
THÜRINGEN;01.10.23;LPG;25
THÜRINGEN;01.10.23;Hybrid;1111
BADEN-WÜRTTEMBERG;01.11.23;Benzin;9528
BADEN-WÜRTTEMBERG;01.11.23;Diesel;5614
BADEN-WÜRTTEMBERG;01.11.23;EV;7580
BADEN-WÜRTTEMBERG;01.11.23;CNG;3
BADEN-WÜRTTEMBERG;01.11.23;LPG;90
BADEN-WÜRTTEMBERG;01.11.23;Hybrid;12867
BAYERN;01.11.23;Benzin;15497
BAYERN;01.11.23;Diesel;7405
BAYERN;01.11.23;EV;9711
BAYERN;01.11.23;CNG;8
BAYERN;01.11.23;LPG;128
BAYERN;01.11.23;Hybrid;16011
BERLIN;01.11.23;Benzin;1579
BERLIN;01.11.23;Diesel;612
BERLIN;01.11.23;EV;1005
BERLIN;01.11.23;CNG;
BERLIN;01.11.23;LPG;23
BERLIN;01.11.23;Hybrid;2458
BRANDENBURG;01.11.23;Benzin;1556
BRANDENBURG;01.11.23;Diesel;676
BRANDENBURG;01.11.23;EV;774
BRANDENBURG;01.11.23;CNG;2
BRANDENBURG;01.11.23;LPG;29
BRANDENBURG;01.11.23;Hybrid;1623
BREMEN;01.11.23;Benzin;386
BREMEN;01.11.23;Diesel;293
BREMEN;01.11.23;EV;257
BREMEN;01.11.23;CNG;
BREMEN;01.11.23;LPG;6
BREMEN;01.11.23;Hybrid;617
HAMBURG;01.11.23;Benzin;2324
HAMBURG;01.11.23;Diesel;1218
HAMBURG;01.11.23;EV;904
HAMBURG;01.11.23;CNG;
HAMBURG;01.11.23;LPG;5
HAMBURG;01.11.23;Hybrid;2558
HESSEN;01.11.23;Benzin;12325
HESSEN;01.11.23;Diesel;4995
HESSEN;01.11.23;EV;4315
HESSEN;01.11.23;CNG;5
HESSEN;01.11.23;LPG;90
HESSEN;01.11.23;Hybrid;9291
MECKLENBURG-VORPOMMERN;01.11.23;Benzin;843
MECKLENBURG-VORPOMMERN;01.11.23;Diesel;436
MECKLENBURG-VORPOMMERN;01.11.23;EV;296
MECKLENBURG-VORPOMMERN;01.11.23;CNG;2
MECKLENBURG-VORPOMMERN;01.11.23;LPG;14
MECKLENBURG-VORPOMMERN;01.11.23;Hybrid;752
NIEDERSACHSEN;01.11.23;Benzin;9822
NIEDERSACHSEN;01.11.23;Diesel;5248
NIEDERSACHSEN;01.11.23;EV;5569
NIEDERSACHSEN;01.11.23;CNG;20
NIEDERSACHSEN;01.11.23;LPG;84
NIEDERSACHSEN;01.11.23;Hybrid;6013
NORDRHEIN-WESTFALEN;01.11.23;Benzin;15634
NORDRHEIN-WESTFALEN;01.11.23;Diesel;7709
NORDRHEIN-WESTFALEN;01.11.23;EV;8757
NORDRHEIN-WESTFALEN;01.11.23;CNG;8
NORDRHEIN-WESTFALEN;01.11.23;LPG;245
NORDRHEIN-WESTFALEN;01.11.23;Hybrid;15511
RHEINLAND-PFALZ;01.11.23;Benzin;3157
RHEINLAND-PFALZ;01.11.23;Diesel;1413
RHEINLAND-PFALZ;01.11.23;EV;2164
RHEINLAND-PFALZ;01.11.23;CNG;
RHEINLAND-PFALZ;01.11.23;LPG;52
RHEINLAND-PFALZ;01.11.23;Hybrid;2859
SAARLAND;01.11.23;Benzin;830
SAARLAND;01.11.23;Diesel;286
SAARLAND;01.11.23;EV;390
SAARLAND;01.11.23;CNG;
SAARLAND;01.11.23;LPG;22
SAARLAND;01.11.23;Hybrid;772
SACHSEN;01.11.23;Benzin;3058
SACHSEN;01.11.23;Diesel;1184
SACHSEN;01.11.23;EV;827
SACHSEN;01.11.23;CNG;
SACHSEN;01.11.23;LPG;62
SACHSEN;01.11.23;Hybrid;2662
SACHSEN-ANHALT;01.11.23;Benzin;1601
SACHSEN-ANHALT;01.11.23;Diesel;594
SACHSEN-ANHALT;01.11.23;EV;493
SACHSEN-ANHALT;01.11.23;CNG;
SACHSEN-ANHALT;01.11.23;LPG;11
SACHSEN-ANHALT;01.11.23;Hybrid;1455
SCHLESWIG-HOLSTEIN;01.11.23;Benzin;1906
SCHLESWIG-HOLSTEIN;01.11.23;Diesel;1043
SCHLESWIG-HOLSTEIN;01.11.23;EV;1346
SCHLESWIG-HOLSTEIN;01.11.23;CNG;1
SCHLESWIG-HOLSTEIN;01.11.23;LPG;30
SCHLESWIG-HOLSTEIN;01.11.23;Hybrid;1832
THÜRINGEN;01.11.23;Benzin;1641
THÜRINGEN;01.11.23;Diesel;690
THÜRINGEN;01.11.23;EV;519
THÜRINGEN;01.11.23;CNG;1
THÜRINGEN;01.11.23;LPG;22
THÜRINGEN;01.11.23;Hybrid;1262
BADEN-WÜRTTEMBERG;01.12.23;Benzin;9184
BADEN-WÜRTTEMBERG;01.12.23;Diesel;5212
BADEN-WÜRTTEMBERG;01.12.23;EV;9038
BADEN-WÜRTTEMBERG;01.12.23;CNG;2
BADEN-WÜRTTEMBERG;01.12.23;LPG;128
BADEN-WÜRTTEMBERG;01.12.23;Hybrid;12076
BAYERN;01.12.23;Benzin;14696
BAYERN;01.12.23;Diesel;7545
BAYERN;01.12.23;EV;12208
BAYERN;01.12.23;CNG;3
BAYERN;01.12.23;LPG;194
BAYERN;01.12.23;Hybrid;13409
BERLIN;01.12.23;Benzin;2196
BERLIN;01.12.23;Diesel;679
BERLIN;01.12.23;EV;1471
BERLIN;01.12.23;CNG;
BERLIN;01.12.23;LPG;64
BERLIN;01.12.23;Hybrid;2149
BRANDENBURG;01.12.23;Benzin;1348
BRANDENBURG;01.12.23;Diesel;607
BRANDENBURG;01.12.23;EV;830
BRANDENBURG;01.12.23;CNG;
BRANDENBURG;01.12.23;LPG;23
BRANDENBURG;01.12.23;Hybrid;1525
BREMEN;01.12.23;Benzin;391
BREMEN;01.12.23;Diesel;322
BREMEN;01.12.23;EV;253
BREMEN;01.12.23;CNG;1
BREMEN;01.12.23;LPG;4
BREMEN;01.12.23;Hybrid;586
HAMBURG;01.12.23;Benzin;1248
HAMBURG;01.12.23;Diesel;953
HAMBURG;01.12.23;EV;1050
HAMBURG;01.12.23;CNG;1
HAMBURG;01.12.23;LPG;21
HAMBURG;01.12.23;Hybrid;2300
HESSEN;01.12.23;Benzin;9499
HESSEN;01.12.23;Diesel;4625
HESSEN;01.12.23;EV;4331
HESSEN;01.12.23;CNG;3
HESSEN;01.12.23;LPG;121
HESSEN;01.12.23;Hybrid;8200
MECKLENBURG-VORPOMMERN;01.12.23;Benzin;926
MECKLENBURG-VORPOMMERN;01.12.23;Diesel;406
MECKLENBURG-VORPOMMERN;01.12.23;EV;341
MECKLENBURG-VORPOMMERN;01.12.23;CNG;4
MECKLENBURG-VORPOMMERN;01.12.23;LPG;19
MECKLENBURG-VORPOMMERN;01.12.23;Hybrid;708
NIEDERSACHSEN;01.12.23;Benzin;8592
NIEDERSACHSEN;01.12.23;Diesel;4463
NIEDERSACHSEN;01.12.23;EV;6981
NIEDERSACHSEN;01.12.23;CNG;1
NIEDERSACHSEN;01.12.23;LPG;138
NIEDERSACHSEN;01.12.23;Hybrid;5698
NORDRHEIN-WESTFALEN;01.12.23;Benzin;15476
NORDRHEIN-WESTFALEN;01.12.23;Diesel;7555
NORDRHEIN-WESTFALEN;01.12.23;EV;10963
NORDRHEIN-WESTFALEN;01.12.23;CNG;2
NORDRHEIN-WESTFALEN;01.12.23;LPG;375
NORDRHEIN-WESTFALEN;01.12.23;Hybrid;15817
RHEINLAND-PFALZ;01.12.23;Benzin;2791
RHEINLAND-PFALZ;01.12.23;Diesel;1311
RHEINLAND-PFALZ;01.12.23;EV;2489
RHEINLAND-PFALZ;01.12.23;CNG;1
RHEINLAND-PFALZ;01.12.23;LPG;76
RHEINLAND-PFALZ;01.12.23;Hybrid;2934
SAARLAND;01.12.23;Benzin;989
SAARLAND;01.12.23;Diesel;193
SAARLAND;01.12.23;EV;495
SAARLAND;01.12.23;CNG;
SAARLAND;01.12.23;LPG;32
SAARLAND;01.12.23;Hybrid;781
SACHSEN;01.12.23;Benzin;2870
SACHSEN;01.12.23;Diesel;1199
SACHSEN;01.12.23;EV;1339
SACHSEN;01.12.23;CNG;
SACHSEN;01.12.23;LPG;45
SACHSEN;01.12.23;Hybrid;2552
SACHSEN-ANHALT;01.12.23;Benzin;1452
SACHSEN-ANHALT;01.12.23;Diesel;584
SACHSEN-ANHALT;01.12.23;EV;778
SACHSEN-ANHALT;01.12.23;CNG;3
SACHSEN-ANHALT;01.12.23;LPG;15
SACHSEN-ANHALT;01.12.23;Hybrid;1662
SCHLESWIG-HOLSTEIN;01.12.23;Benzin;1702
SCHLESWIG-HOLSTEIN;01.12.23;Diesel;1035
SCHLESWIG-HOLSTEIN;01.12.23;EV;1393
SCHLESWIG-HOLSTEIN;01.12.23;CNG;
SCHLESWIG-HOLSTEIN;01.12.23;LPG;38
SCHLESWIG-HOLSTEIN;01.12.23;Hybrid;1898
THÜRINGEN;01.12.23;Benzin;1519
THÜRINGEN;01.12.23;Diesel;674
THÜRINGEN;01.12.23;EV;672
THÜRINGEN;01.12.23;CNG;2
THÜRINGEN;01.12.23;LPG;27
THÜRINGEN;01.12.23;Hybrid;1246
BADEN-WÜRTTEMBERG;01.01.24;Benzin;9652
BADEN-WÜRTTEMBERG;01.01.24;Diesel;5807
BADEN-WÜRTTEMBERG;01.01.24;EV;4689
BADEN-WÜRTTEMBERG;01.01.24;CNG;1
BADEN-WÜRTTEMBERG;01.01.24;LPG;205
BADEN-WÜRTTEMBERG;01.01.24;Hybrid;11065
BAYERN;01.01.24;Benzin;14347
BAYERN;01.01.24;Diesel;7034
BAYERN;01.01.24;EV;4016
BAYERN;01.01.24;CNG;3
BAYERN;01.01.24;LPG;186
BAYERN;01.01.24;Hybrid;12077
BERLIN;01.01.24;Benzin;1677
BERLIN;01.01.24;Diesel;816
BERLIN;01.01.24;EV;737
BERLIN;01.01.24;CNG;1
BERLIN;01.01.24;LPG;289
BERLIN;01.01.24;Hybrid;2089
BRANDENBURG;01.01.24;Benzin;1298
BRANDENBURG;01.01.24;Diesel;606
BRANDENBURG;01.01.24;EV;318
BRANDENBURG;01.01.24;CNG;
BRANDENBURG;01.01.24;LPG;30
BRANDENBURG;01.01.24;Hybrid;1164
BREMEN;01.01.24;Benzin;386
BREMEN;01.01.24;Diesel;276
BREMEN;01.01.24;EV;165
BREMEN;01.01.24;CNG;
BREMEN;01.01.24;LPG;5
BREMEN;01.01.24;Hybrid;473
HAMBURG;01.01.24;Benzin;3170
HAMBURG;01.01.24;Diesel;2189
HAMBURG;01.01.24;EV;590
HAMBURG;01.01.24;CNG;
HAMBURG;01.01.24;LPG;13
HAMBURG;01.01.24;Hybrid;2513
HESSEN;01.01.24;Benzin;11406
HESSEN;01.01.24;Diesel;4597
HESSEN;01.01.24;EV;1934
HESSEN;01.01.24;CNG;1
HESSEN;01.01.24;LPG;125
HESSEN;01.01.24;Hybrid;8042
MECKLENBURG-VORPOMMERN;01.01.24;Benzin;790
MECKLENBURG-VORPOMMERN;01.01.24;Diesel;459
MECKLENBURG-VORPOMMERN;01.01.24;EV;181
MECKLENBURG-VORPOMMERN;01.01.24;CNG;1
MECKLENBURG-VORPOMMERN;01.01.24;LPG;23
MECKLENBURG-VORPOMMERN;01.01.24;Hybrid;615
NIEDERSACHSEN;01.01.24;Benzin;9495
NIEDERSACHSEN;01.01.24;Diesel;5323
NIEDERSACHSEN;01.01.24;EV;2167
NIEDERSACHSEN;01.01.24;CNG;1
NIEDERSACHSEN;01.01.24;LPG;176
NIEDERSACHSEN;01.01.24;Hybrid;4530
NORDRHEIN-WESTFALEN;01.01.24;Benzin;17744
NORDRHEIN-WESTFALEN;01.01.24;Diesel;8369
NORDRHEIN-WESTFALEN;01.01.24;EV;4980
NORDRHEIN-WESTFALEN;01.01.24;CNG;4
NORDRHEIN-WESTFALEN;01.01.24;LPG;531
NORDRHEIN-WESTFALEN;01.01.24;Hybrid;15500
RHEINLAND-PFALZ;01.01.24;Benzin;3081
RHEINLAND-PFALZ;01.01.24;Diesel;1478
RHEINLAND-PFALZ;01.01.24;EV;1028
RHEINLAND-PFALZ;01.01.24;CNG;1
RHEINLAND-PFALZ;01.01.24;LPG;104
RHEINLAND-PFALZ;01.01.24;Hybrid;2372
SAARLAND;01.01.24;Benzin;912
SAARLAND;01.01.24;Diesel;300
SAARLAND;01.01.24;EV;166
SAARLAND;01.01.24;CNG;
SAARLAND;01.01.24;LPG;24
SAARLAND;01.01.24;Hybrid;637
SACHSEN;01.01.24;Benzin;2803
SACHSEN;01.01.24;Diesel;1268
SACHSEN;01.01.24;EV;417
SACHSEN;01.01.24;CNG;
SACHSEN;01.01.24;LPG;80
SACHSEN;01.01.24;Hybrid;1694
SACHSEN-ANHALT;01.01.24;Benzin;1617
SACHSEN-ANHALT;01.01.24;Diesel;644
SACHSEN-ANHALT;01.01.24;EV;215
SACHSEN-ANHALT;01.01.24;CNG;
SACHSEN-ANHALT;01.01.24;LPG;20
