DATE,LAND,STATISTISCHE KENNZIFFER UND ZULASSUNGSBEZIRK,PERSONENKRAFTWAGEN,HUBRAUM BIS 1.399 CM³,1.400 BIS 1.999 CM³,2.000 UND MEHR CM³,UNBE- KANNT,UND ZWAR MIT OFFENEM AUFBAU,UND ZWAR MIT ALLRAD- ANTRIEB,UND ZWAR WOHN- MOBILE,"UND ZWAR KRANKEN- WAGEN, NOTARZT- EINSATZFZ.",UND ZWAR GEWERBLICHE HALTERINNEN UND HALTER,UND ZWAR HALTERINNEN,PKW-DICHTE JE 1.000 EINWOHNER
2021,HESSEN,"06412 FRANKFURT AM MAIN,STADT",342431.0,104370.0,179465.0,56229.0,2367.0,16783.0,53906.0,2132.0,262.0,94835.0,94173.0,449
2021,HESSEN,"06413 OFFENBACH AM MAIN,STADT",57906.0,19382.0,29122.0,8954.0,448.0,2472.0,6257.0,370.0,37.0,9288.0,18000.0,444
2021,HESSEN,"06414 WIESBADEN,STADT",173522.0,69760.0,78025.0,23439.0,2298.0,8998.0,20708.0,1104.0,127.0,51163.0,48927.0,623
2021,HESSEN,06431 BERGSTRASSE,175663.0,62440.0,84787.0,27287.0,1149.0,10655.0,23210.0,2327.0,74.0,14085.0,63898.0,650
2021,HESSEN,06432 DARMSTADT-DIEBURG,190415.0,69657.0,91301.0,28194.0,1263.0,10613.0,21926.0,2751.0,58.0,15517.0,69869.0,639
2021,HESSEN,06433 GROSS-GERAU,157187.0,57524.0,75358.0,23162.0,1143.0,7677.0,16243.0,1534.0,39.0,17144.0,52897.0,570
2021,HESSEN,06434 HOCHTAUNUSKREIS,162920.0,52179.0,81469.0,27687.0,1585.0,11963.0,28232.0,1475.0,46.0,30866.0,53084.0,688
2021,HESSEN,06435 MAIN-KINZIG-KREIS,261411.0,93420.0,128275.0,38450.0,1266.0,13184.0,32454.0,2859.0,107.0,19642.0,93942.0,622
2021,HESSEN,06436 MAIN-TAUNUS-KREIS,175147.0,62323.0,87475.0,24317.0,1032.0,10168.0,23123.0,1490.0,27.0,40355.0,52632.0,734
2021,HESSEN,06437 ODENWALDKREIS,62857.0,22836.0,30353.0,9324.0,344.0,3109.0,9477.0,976.0,37.0,3465.0,22541.0,650
2021,HESSEN,06438 OFFENBACH,217586.0,76629.0,106301.0,33529.0,1127.0,12498.0,25773.0,1952.0,46.0,25466.0,77460.0,612
2021,HESSEN,06439 RHEINGAU-TAUNUS-KREIS,122835.0,44820.0,58403.0,18639.0,973.0,8196.0,18374.0,1516.0,40.0,7497.0,45785.0,656
2021,HESSEN,06440 WETTERAUKREIS,193975.0,67312.0,96534.0,28966.0,1163.0,10162.0,25271.0,2190.0,58.0,14470.0,70025.0,629
2021,HESSEN,06531 GIESSEN,156152.0,54772.0,77927.0,22451.0,1002.0,7541.0,18222.0,2041.0,60.0,13542.0,56739.0,577
2021,HESSEN,06532 LAHN-DILL-KREIS,164711.0,58801.0,81658.0,23515.0,737.0,8174.0,23700.0,2065.0,70.0,12525.0,57885.0,650
2021,HESSEN,06533 LIMBURG-WEILBURG,112984.0,40114.0,56164.0,16006.0,700.0,6285.0,15078.0,1335.0,58.0,8703.0,39243.0,657
2021,HESSEN,06534 MARBURG-BIEDENKOPF,144035.0,54886.0,69377.0,18935.0,837.0,6860.0,18147.0,1687.0,105.0,9634.0,51157.0,583
2021,HESSEN,06535 VOGELSBERGKREIS,72608.0,26013.0,36360.0,9915.0,320.0,2943.0,10030.0,949.0,14.0,4045.0,24705.0,687
2021,HESSEN,"06611 KASSEL,STADT",91217.0,34147.0,43373.0,13030.0,667.0,4424.0,10294.0,1463.0,47.0,12713.0,29988.0,451
2021,HESSEN,06631 FULDA,143848.0,49542.0,73046.0,20452.0,808.0,6612.0,19015.0,1932.0,79.0,11257.0,46333.0,645
2021,HESSEN,06632 HERSFELD-ROTENBURG,79593.0,26918.0,40986.0,11354.0,335.0,3364.0,10097.0,920.0,34.0,4798.0,25778.0,659
2021,HESSEN,"06633 KASSEL, LAND",151541.0,58865.0,70604.0,21066.0,1006.0,8150.0,17725.0,2875.0,19.0,8456.0,53434.0,640
2021,HESSEN,06634 SCHWALM-EDER-KREIS,119843.0,43968.0,58905.0,16252.0,718.0,5665.0,14908.0,1913.0,52.0,5811.0,41325.0,667
2021,HESSEN,06635 WALDECK-FRANKENBERG,105512.0,38305.0,52614.0,13966.0,627.0,4242.0,14446.0,1294.0,61.0,7205.0,35757.0,675
2021,HESSEN,06636 WERRA-MEISSNER-KREIS,63148.0,23012.0,31506.0,8353.0,277.0,2751.0,7895.0,1027.0,30.0,3403.0,22106.0,628
2021,MECKLENBURG-VORPOMMERN,"13003 ROSTOCK, STADT",86269.0,34057.0,42312.0,9591.0,309.0,1688.0,7736.0,1117.0,45.0,8470.0,29453.0,412
2021,MECKLENBURG-VORPOMMERN,"13004 SCHWERIN, STADT",44767.0,17616.0,22062.0,4935.0,154.0,804.0,4065.0,570.0,41.0,6021.0,15243.0,468
2021,MECKLENBURG-VORPOMMERN,13071 MECKLENBURGISCHE SEENPLA.,145959.0,54627.0,73894.0,17130.0,308.0,2256.0,16308.0,1640.0,98.0,9686.0,54032.0,566
2021,MECKLENBURG-VORPOMMERN,13072 ROSTOCK,127594.0,45814.0,64562.0,16796.0,422.0,2767.0,15088.0,1616.0,77.0,9844.0,47548.0,591
2021,MECKLENBURG-VORPOMMERN,13073 VORPOMMERN-RUEGEN,124801.0,48770.0,60429.0,15221.0,381.0,2665.0,14885.0,1669.0,81.0,10007.0,46534.0,555
2021,MECKLENBURG-VORPOMMERN,13074 NORDWESTMECKLENBURG,91362.0,35324.0,44622.0,11125.0,291.0,1991.0,9773.0,1294.0,46.0,5634.0,34956.0,581
2021,MECKLENBURG-VORPOMMERN,13075 VORPOMMERN-GREIFSWALD,126539.0,47904.0,62505.0,15527.0,603.0,2000.0,14540.0,1268.0,94.0,7981.0,47496.0,537
2021,MECKLENBURG-VORPOMMERN,13076 LUDWIGSLUST-PARCHIM,129311.0,46876.0,65899.0,16255.0,281.0,2455.0,13873.0,1687.0,79.0,7385.0,48797.0,611
2021,NIEDERSACHSEN,"03101 BRAUNSCHWEIG,STADT",142933.0,53959.0,70340.0,15895.0,2739.0,6102.0,14943.0,1762.0,78.0,32048.0,42871.0,573
2021,NIEDERSACHSEN,"03102 SALZGITTER,STADT",56426.0,21727.0,27430.0,7070.0,199.0,2466.0,5216.0,599.0,33.0,3500.0,18837.0,541
2021,NIEDERSACHSEN,"03103 WOLFSBURG,STADT",138120.0,42391.0,77727.0,8499.0,9503.0,3944.0,17197.0,1219.0,58.0,81731.0,19670.0,1111
2021,NIEDERSACHSEN,03151 GIFHORN,109243.0,42689.0,52731.0,13168.0,655.0,4979.0,11932.0,2041.0,42.0,5138.0,37566.0,619
2021,NIEDERSACHSEN,03153 GOSLAR,80792.0,32105.0,38584.0,9790.0,313.0,3558.0,9682.0,1139.0,48.0,5778.0,28896.0,593
2021,NIEDERSACHSEN,03154 HELMSTEDT,56367.0,23077.0,26757.0,6165.0,368.0,2464.0,5678.0,870.0,33.0,3051.0,19673.0,617
2021,NIEDERSACHSEN,03155 NORTHEIM,88331.0,33817.0,43158.0,10938.0,418.0,3672.0,9996.0,1195.0,47.0,6286.0,31004.0,668
2021,NIEDERSACHSEN,03157 PEINE,85701.0,33600.0,40621.0,11023.0,457.0,4014.0,8164.0,1169.0,33.0,4189.0,31455.0,636
2021,NIEDERSACHSEN,03158 WOLFENBUETTEL,75648.0,31091.0,35024.0,9057.0,476.0,3808.0,7236.0,1216.0,18.0,3854.0,28062.0,632
2021,NIEDERSACHSEN,03159 GÖTTINGEN,185198.0,69986.0,89564.0,24654.0,994.0,8121.0,20979.0,2844.0,129.0,13990.0,66212.0,568
2021,NIEDERSACHSEN,03241 HANNOVER,592055.0,217686.0,284424.0,86228.0,3717.0,28975.0,64276.0,8276.0,371.0,66870.0,202890.0,512
2021,NIEDERSACHSEN,03251 DIEPHOLZ,142595.0,51011.0,68453.0,22423.0,708.0,6293.0,15613.0,2200.0,57.0,10390.0,50675.0,657
2021,NIEDERSACHSEN,03252 HAMELN-PYRMONT,93108.0,34838.0,44805.0,12948.0,517.0,4602.0,9945.0,1299.0,58.0,4868.0,34282.0,627
2021,NIEDERSACHSEN,03254 HILDESHEIM,162541.0,65932.0,75871.0,19913.0,825.0,7206.0,16059.0,2095.0,21.0,9711.0,59921.0,589
2021,NIEDERSACHSEN,03255 HOLZMINDEN,45388.0,17158.0,21930.0,6130.0,170.0,2022.0,5363.0,686.0,23.0,2584.0,15692.0,644
2021,NIEDERSACHSEN,03256 NIENBURG (WESER),78373.0,27004.0,38975.0,11913.0,481.0,2822.0,8599.0,1207.0,46.0,5671.0,27934.0,646
2021,NIEDERSACHSEN,03257 SCHAUMBURG,102672.0,39294.0,48460.0,14306.0,612.0,5061.0,10265.0,1478.0,45.0,5431.0,38070.0,651
2021,NIEDERSACHSEN,03351 CELLE,110988.0,40067.0,54339.0,16103.0,479.0,4577.0,12161.0,1904.0,58.0,7127.0,40790.0,620
2021,NIEDERSACHSEN,03352 CUXHAVEN,127165.0,47803.0,61077.0,17849.0,436.0,5090.0,13008.0,2351.0,55.0,5726.0,46120.0,642
2021,NIEDERSACHSEN,03353 HARBURG,168871.0,60204.0,79423.0,28027.0,1217.0,9767.0,21077.0,3984.0,39.0,13257.0,63351.0,664
2021,NIEDERSACHSEN,03354 LUECHOW-DANNENBERG,31309.0,10959.0,15662.0,4550.0,138.0,1107.0,3633.0,760.0,15.0,1629.0,12075.0,647
2021,NIEDERSACHSEN,03355 LUENEBURG,105725.0,40039.0,49955.0,15004.0,727.0,4918.0,11005.0,2414.0,38.0,9771.0,39708.0,574
2021,NIEDERSACHSEN,03356 OSTERHOLZ,73658.0,28041.0,34180.0,10971.0,466.0,3483.0,7288.0,1408.0,20.0,3094.0,27713.0,647
2021,NIEDERSACHSEN,03357 ROTENBURG (WUEMME),114076.0,37563.0,59775.0,16189.0,549.0,4107.0,12344.0,1985.0,59.0,13541.0,37958.0,697
2021,NIEDERSACHSEN,03358 HEIDEKREIS,89327.0,30532.0,44378.0,14033.0,384.0,3293.0,10012.0,1621.0,51.0,4889.0,32076.0,635
2021,NIEDERSACHSEN,03359 STADE,126978.0,46415.0,61167.0,18699.0,697.0,5702.0,13940.0,2685.0,39.0,8544.0,44324.0,621
2021,NIEDERSACHSEN,03360 UELZEN,57421.0,22987.0,26800.0,7373.0,261.0,2242.0,6143.0,973.0,29.0,3013.0,21072.0,622
2021,NIEDERSACHSEN,03361 VERDEN,87441.0,32204.0,42240.0,12562.0,435.0,4117.0,9658.0,1426.0,34.0,6595.0,32067.0,638
2021,NIEDERSACHSEN,"03401 DELMENHORST,STADT",42676.0,16766.0,19666.0,6069.0,175.0,1663.0,3519.0,531.0,14.0,3412.0,14973.0,550
2021,NIEDERSACHSEN,"03402 EMDEN,STADT",25154.0,10832.0,11239.0,2952.0,131.0,864.0,1901.0,533.0,19.0,2085.0,8324.0,504
2021,NIEDERSACHSEN,"03403 OLDENBURG (OLDENB),STADT",89871.0,34370.0,42481.0,12428.0,592.0,3798.0,7336.0,1784.0,45.0,11408.0,32909.0,532
2021,NIEDERSACHSEN,"03404 OSNABRUECK,STADT",86296.0,32541.0,41601.0,11502.0,652.0,4032.0,7906.0,1123.0,60.0,13083.0,29340.0,522
2021,NIEDERSACHSEN,"03405 WILHELMSHAVEN,STADT",40499.0,17323.0,17806.0,5247.0,123.0,1652.0,2990.0,685.0,17.0,2886.0,13966.0,532
2021,NIEDERSACHSEN,03451 AMMERLAND,81232.0,29782.0,38698.0,12321.0,431.0,3839.0,8126.0,1545.0,36.0,6153.0,29651.0,651
2021,NIEDERSACHSEN,03452 AURICH,118528.0,46185.0,56019.0,15723.0,601.0,4315.0,10272.0,2731.0,54.0,8129.0,41121.0,625
2021,NIEDERSACHSEN,03453 CLOPPENBURG,103016.0,29615.0,53338.0,19648.0,415.0,3419.0,12482.0,1239.0,41.0,7286.0,34504.0,604
2021,NIEDERSACHSEN,03454 EMSLAND,204671.0,66943.0,107402.0,29396.0,930.0,6486.0,22010.0,3044.0,79.0,17669.0,65656.0,626
2021,NIEDERSACHSEN,03455 FRIESLAND,66991.0,25950.0,31122.0,9607.0,312.0,3125.0,5950.0,1528.0,35.0,3967.0,24495.0,679
2021,NIEDERSACHSEN,03456 GRAFSCHAFT BENTHEIM,85990.0,27862.0,44337.0,13007.0,784.0,3030.0,9178.0,1473.0,72.0,7785.0,27689.0,627
2021,NIEDERSACHSEN,03457 LEER,104851.0,38543.0,50770.0,15071.0,467.0,3712.0,8831.0,2239.0,32.0,5679.0,36732.0,614
2021,NIEDERSACHSEN,03458 OLDENBURG (OLDENBURG),84862.0,30596.0,40322.0,13477.0,467.0,3903.0,8752.0,1698.0,28.0,5857.0,31024.0,648
2021,NIEDERSACHSEN,03459 OSNABRUECK,233819.0,85499.0,113870.0,33250.0,1200.0,9875.0,23800.0,3060.0,70.0,15843.0,82245.0,653
2021,NIEDERSACHSEN,03460 VECHTA,89242.0,27544.0,45824.0,15413.0,461.0,3182.0,10707.0,766.0,34.0,8783.0,28879.0,625
2021,NIEDERSACHSEN,03461 WESERMARSCH,54129.0,19901.0,26031.0,7975.0,222.0,2211.0,5208.0,1024.0,31.0,2992.0,18875.0,611
2021,NIEDERSACHSEN,03462 WITTMUND,36706.0,13964.0,17663.0,4957.0,122.0,1319.0,3297.0,707.0,41.0,1763.0,13101.0,645
2021,NORDRHEIN-WESTFALEN,"05111 DUESSELDORF, STADT",317580.0,100764.0,162238.0,52094.0,2484.0,18143.0,43724.0,2824.0,215.0,84139.0,92676.0,511
2021,NORDRHEIN-WESTFALEN,"05112 DUISBURG,STADT",234711.0,97481.0,106199.0,30270.0,761.0,10052.0,18651.0,2193.0,90.0,19276.0,81926.0,471
2021,NORDRHEIN-WESTFALEN,"05113 ESSEN,STADT",295738.0,120998.0,136498.0,36548.0,1694.0,15501.0,30180.0,2665.0,169.0,40024.0,103447.0,507
2021,NORDRHEIN-WESTFALEN,"05114 KREFELD,STADT",120747.0,48842.0,54906.0,16301.0,698.0,6772.0,11851.0,1476.0,42.0,12928.0,43275.0,531
2021,NORDRHEIN-WESTFALEN,"05116 MOENCHENGLADBACH,STADT",141121.0,57093.0,64279.0,19007.0,742.0,8481.0,13185.0,1642.0,55.0,14293.0,50529.0,541
2021,NORDRHEIN-WESTFALEN,"05117 MUELHEIM A.D.RUHR,STADT",95332.0,38611.0,43037.0,13112.0,572.0,6539.0,10288.0,1068.0,40.0,9368.0,35958.0,559
2021,NORDRHEIN-WESTFALEN,"05119 OBERHAUSEN,STADT",113014.0,48849.0,49969.0,13782.0,414.0,5791.0,9061.0,1106.0,46.0,8530.0,41054.0,536
2021,NORDRHEIN-WESTFALEN,"05120 REMSCHEID,STADT",63336.0,25970.0,28757.0,8293.0,316.0,3438.0,9033.0,682.0,29.0,7073.0,21693.0,569
2021,NORDRHEIN-WESTFALEN,"05122 SOLINGEN,STADT",96653.0,38941.0,43848.0,13103.0,761.0,6012.0,11742.0,1217.0,25.0,13001.0,33261.0,607
2021,NORDRHEIN-WESTFALEN,"05124 WUPPERTAL,STADT",176758.0,70648.0,81723.0,23315.0,1072.0,10006.0,21208.0,2049.0,89.0,19814.0,60932.0,498
2021,NORDRHEIN-WESTFALEN,05154 KLEVE,197479.0,70966.0,95192.0,30369.0,952.0,9368.0,19671.0,3611.0,59.0,13839.0,70867.0,632
2021,NORDRHEIN-WESTFALEN,05158 METTMANN,299482.0,114598.0,140620.0,42231.0,2033.0,18096.0,34915.0,3982.0,99.0,37278.0,107301.0,617
2021,NORDRHEIN-WESTFALEN,05162 NEUSS,276906.0,104933.0,129814.0,40500.0,1659.0,16812.0,30097.0,3229.0,95.0,27971.0,99311.0,613
2021,NORDRHEIN-WESTFALEN,05166 VIERSEN,191571.0,75009.0,87805.0,27532.0,1225.0,11685.0,18581.0,3213.0,89.0,15483.0,73116.0,641
2021,NORDRHEIN-WESTFALEN,05170 WESEL,291209.0,116049.0,133297.0,40228.0,1635.0,15602.0,27389.0,4362.0,99.0,18845.0,109336.0,633
2021,NORDRHEIN-WESTFALEN,"05314 BONN,STADT",175805.0,58289.0,93352.0,23045.0,1119.0,9314.0,18133.0,1868.0,89.0,40897.0,54710.0,533
2021,NORDRHEIN-WESTFALEN,"05315 KOELN,STADT",492402.0,181758.0,236901.0,70461.0,3282.0,28069.0,53115.0,6709.0,249.0,91914.0,159490.0,453
2021,NORDRHEIN-WESTFALEN,"05316 LEVERKUSEN,STADT",91485.0,34989.0,43669.0,12030.0,797.0,4557.0,10110.0,1031.0,53.0,11508.0,31427.0,559
2021,NORDRHEIN-WESTFALEN,"05334 AACHEN, STAEDTEREGION",298201.0,120705.0,135668.0,39617.0,2211.0,18481.0,30325.0,4243.0,142.0,31475.0,105332.0,535
2021,NORDRHEIN-WESTFALEN,05358 DUEREN,166284.0,64829.0,78148.0,22163.0,1144.0,10100.0,16434.0,2440.0,79.0,12225.0,60358.0,628
2021,NORDRHEIN-WESTFALEN,05362 RHEIN-ERFT-KREIS,285293.0,112695.0,132715.0,38487.0,1396.0,17799.0,28091.0,3925.0,110.0,24353.0,104384.0,606
2021,NORDRHEIN-WESTFALEN,05366 EUSKIRCHEN,135054.0,50303.0,65411.0,18559.0,781.0,7243.0,16175.0,2124.0,52.0,15474.0,45949.0,697
2021,NORDRHEIN-WESTFALEN,05370 HEINSBERG,163836.0,61673.0,77081.0,24228.0,854.0,9631.0,16721.0,2573.0,48.0,11943.0,58589.0,641
2021,NORDRHEIN-WESTFALEN,05374 OBERBERGISCHER KREIS,179557.0,69763.0,84318.0,24544.0,932.0,9323.0,25204.0,2683.0,78.0,15097.0,63644.0,660
2021,NORDRHEIN-WESTFALEN,05378 RHEIN.-BERGISCHER KREIS,183292.0,71855.0,83581.0,26481.0,1375.0,12438.0,22650.0,2949.0,69.0,15116.0,70119.0,647
2021,NORDRHEIN-WESTFALEN,05382 RHEIN-SIEG-KREIS,373636.0,143665.0,175188.0,52544.0,2239.0,23708.0,40825.0,5440.0,166.0,28366.0,138072.0,622
2021,NORDRHEIN-WESTFALEN,"05512 BOTTROP,STADT",69565.0,29432.0,31055.0,8734.0,344.0,3677.0,6046.0,684.0,20.0,4680.0,25722.0,592
2021,NORDRHEIN-WESTFALEN,"05513 GELSENKIRCHEN,STADT",124514.0,51756.0,56556.0,15721.0,481.0,5219.0,9927.0,896.0,79.0,11023.0,42520.0,480
2021,NORDRHEIN-WESTFALEN,"05515 MUENSTER,STADT",150277.0,54124.0,72491.0,22035.0,1627.0,7884.0,15390.0,2877.0,76.0,24578.0,52016.0,477
2021,NORDRHEIN-WESTFALEN,05554 BORKEN,229037.0,80490.0,114168.0,32878.0,1501.0,9275.0,22996.0,3789.0,74.0,23022.0,75018.0,617
2021,NORDRHEIN-WESTFALEN,05558 COESFELD,142027.0,51759.0,69492.0,19850.0,926.0,6582.0,14074.0,2813.0,56.0,10800.0,50883.0,644
2021,NORDRHEIN-WESTFALEN,05562 RECKLINGHAUSEN,359727.0,148916.0,163235.0,45945.0,1631.0,18382.0,31523.0,4407.0,134.0,20378.0,133897.0,586
2021,NORDRHEIN-WESTFALEN,05566 STEINFURT,278271.0,101827.0,136124.0,38511.0,1809.0,11296.0,26926.0,4935.0,104.0,23829.0,95576.0,621
2021,NORDRHEIN-WESTFALEN,05570 WARENDORF,174862.0,64232.0,84266.0,25194.0,1170.0,7832.0,17304.0,2622.0,73.0,15084.0,60371.0,629
2021,NORDRHEIN-WESTFALEN,"05711 BIELEFELD,STADT",175126.0,66096.0,82272.0,24685.0,2073.0,7944.0,17018.0,2503.0,74.0,21581.0,61100.0,524
2021,NORDRHEIN-WESTFALEN,05754 GUETERSLOH,232662.0,83753.0,112275.0,35072.0,1562.0,11141.0,23944.0,3198.0,69.0,22432.0,81522.0,638
2021,NORDRHEIN-WESTFALEN,05758 HERFORD,164092.0,65244.0,75342.0,22435.0,1071.0,7975.0,16164.0,2187.0,55.0,13656.0,60627.0,655
2021,NORDRHEIN-WESTFALEN,05762 HOEXTER,90389.0,33689.0,44430.0,11773.0,497.0,3730.0,10233.0,1130.0,45.0,5011.0,30749.0,644
2021,NORDRHEIN-WESTFALEN,05766 LIPPE,218800.0,82771.0,103115.0,31422.0,1492.0,10665.0,22686.0,3429.0,84.0,18778.0,79892.0,630
2021,NORDRHEIN-WESTFALEN,05770 MINDEN-LUEBBECKE,204839.0,76790.0,97110.0,29679.0,1260.0,8924.0,20634.0,2624.0,71.0,16319.0,73371.0,660
2021,NORDRHEIN-WESTFALEN,05774 PADERBORN,185254.0,66750.0,90743.0,26115.0,1646.0,8126.0,19238.0,2573.0,80.0,16159.0,63499.0,602
2021,NORDRHEIN-WESTFALEN,"05911 BOCHUM,STADT",207746.0,90537.0,93156.0,22720.0,1333.0,9830.0,18374.0,2039.0,88.0,35710.0,69176.0,568
2021,NORDRHEIN-WESTFALEN,"05913 DORTMUND,STADT",296263.0,119506.0,137849.0,37086.0,1822.0,14140.0,27613.0,2942.0,152.0,27816.0,105718.0,504
2021,NORDRHEIN-WESTFALEN,"05914 HAGEN,STADT",99923.0,40964.0,45832.0,12666.0,461.0,4972.0,10259.0,1018.0,59.0,8610.0,34584.0,530
2021,NORDRHEIN-WESTFALEN,"05915 HAMM,STADT",98946.0,39458.0,46049.0,12891.0,548.0,4502.0,8688.0,1120.0,33.0,7588.0,34772.0,550
2021,NORDRHEIN-WESTFALEN,"05916 HERNE,STADT",78636.0,33751.0,35421.0,9189.0,275.0,3648.0,5893.0,628.0,38.0,5629.0,28454.0,503
2021,NORDRHEIN-WESTFALEN,05954 ENNEPE-RUHR-KREIS,200936.0,83505.0,90234.0,26023.0,1174.0,12547.0,24211.0,2861.0,106.0,16623.0,76149.0,620
2021,NORDRHEIN-WESTFALEN,05958 HOCHSAUERLANDKREIS,169076.0,64796.0,82010.0,21296.0,974.0,6907.0,25344.0,2374.0,75.0,13969.0,56491.0,651
2021,NORDRHEIN-WESTFALEN,05962 MAERKISCHER KREIS,255212.0,103553.0,117404.0,33114.0,1141.0,13209.0,33209.0,3380.0,100.0,18472.0,90181.0,622
2021,NORDRHEIN-WESTFALEN,05966 OLPE,90455.0,35343.0,43569.0,11093.0,450.0,4013.0,14377.0,974.0,35.0,8345.0,29304.0,675
2021,NORDRHEIN-WESTFALEN,05970 SIEGEN-WITTGENSTEIN,177699.0,72213.0,82755.0,21752.0,979.0,8133.0,25856.0,2184.0,83.0,19305.0,58139.0,642
2021,NORDRHEIN-WESTFALEN,05974 SOEST,192866.0,73115.0,92366.0,25912.0,1473.0,9091.0,20178.0,3041.0,61.0,13065.0,69738.0,639
2021,NORDRHEIN-WESTFALEN,05978 UNNA,241904.0,98269.0,112046.0,30144.0,1445.0,12160.0,22059.0,3332.0,98.0,17756.0,89427.0,613
2021,RHEINLAND-PFALZ,"07111 KOBLENZ,STADT",64463.0,23171.0,32536.0,8385.0,371.0,3473.0,7170.0,741.0,28.0,12039.0,20292.0,565
2021,RHEINLAND-PFALZ,07131 AHRWEILER,86411.0,32143.0,41849.0,12014.0,405.0,5335.0,10452.0,1142.0,43.0,6142.0,30416.0,664
2021,RHEINLAND-PFALZ,07132 ALTENKIRCHEN (WESTWLD.),84964.0,33541.0,40176.0,10902.0,345.0,4061.0,11998.0,1126.0,32.0,6621.0,29372.0,660
2021,RHEINLAND-PFALZ,07133 BAD KREUZNACH,101284.0,36209.0,49659.0,14901.0,515.0,6063.0,11751.0,1236.0,32.0,7674.0,36212.0,640
2021,RHEINLAND-PFALZ,07134 BIRKENFELD,52688.0,19692.0,25947.0,6868.0,181.0,2566.0,7499.0,569.0,14.0,3754.0,18159.0,651
2021,RHEINLAND-PFALZ,07135 COCHEM-ZELL,41949.0,13848.0,21961.0,5938.0,202.0,2313.0,5871.0,493.0,25.0,2442.0,13689.0,683
2021,RHEINLAND-PFALZ,07137 MAYEN-KOBLENZ,140240.0,51642.0,68813.0,19051.0,734.0,8663.0,17251.0,1649.0,42.0,10537.0,49226.0,654
2021,RHEINLAND-PFALZ,07138 NEUWIED,121459.0,43619.0,59715.0,17538.0,587.0,7244.0,15713.0,1636.0,19.0,10727.0,42593.0,664
2021,RHEINLAND-PFALZ,07140 RHEIN-HUNSRUECK-KREIS,71154.0,23666.0,37343.0,9771.0,374.0,3483.0,9590.0,943.0,37.0,5668.0,23711.0,690
2021,RHEINLAND-PFALZ,07141 RHEIN-LAHN-KREIS,80891.0,30520.0,39123.0,10840.0,408.0,4381.0,10322.0,1156.0,16.0,4983.0,28760.0,661
2021,RHEINLAND-PFALZ,07143 WESTERWALDKREIS,138521.0,51011.0,67654.0,19188.0,668.0,7005.0,20955.0,1739.0,69.0,12152.0,47672.0,686
2021,RHEINLAND-PFALZ,07211 TRIER-SAARBURG,154688.0,50786.0,80730.0,22240.0,932.0,8977.0,20609.0,1746.0,81.0,11916.0,54786.0,593
2021,RHEINLAND-PFALZ,07231 BERNKASTEL-WITTLICH,75722.0,24971.0,39999.0,10373.0,379.0,3862.0,9501.0,843.0,18.0,5244.0,25250.0,673
2021,RHEINLAND-PFALZ,07232 EIFELKREIS BITBURG-PRUEM,67379.0,18963.0,37616.0,10454.0,346.0,3017.0,10927.0,705.0,26.0,4638.0,22771.0,680
2021,RHEINLAND-PFALZ,07233 VULKANEIFEL,41818.0,13928.0,21998.0,5693.0,199.0,1903.0,6287.0,566.0,31.0,2615.0,13523.0,690
2021,RHEINLAND-PFALZ,"07311 FRANKENTHAL (PFALZ),STADT",27139.0,9507.0,13366.0,4154.0,112.0,1380.0,2673.0,223.0,3.0,2692.0,9492.0,557
2021,RHEINLAND-PFALZ,"07312 KAISERSLAUTERN,STADT",49654.0,17960.0,24581.0,6751.0,362.0,2637.0,5408.0,441.0,54.0,5568.0,16855.0,496
2021,RHEINLAND-PFALZ,"07313 LANDAU I.D.PFALZ,STADT",27725.0,10253.0,13273.0,3997.0,202.0,1611.0,2744.0,390.0,7.0,3440.0,10079.0,591
2021,RHEINLAND-PFALZ,"07314 LUDWIGSHAFEN A.RH.,STADT",84752.0,29902.0,41649.0,12671.0,530.0,3870.0,8690.0,613.0,83.0,10733.0,26873.0,492
2021,RHEINLAND-PFALZ,"07315 MAINZ,STADT",100722.0,35751.0,49647.0,14588.0,736.0,5690.0,10915.0,1014.0,150.0,15753.0,33341.0,461
2021,RHEINLAND-PFALZ,"07316 NEUSTADT A.D.WSTR.,STADT",33190.0,11696.0,16060.0,5227.0,207.0,2286.0,3495.0,444.0,4.0,3583.0,11863.0,623
2021,RHEINLAND-PFALZ,"07317 PIRMASENS,STADT",23239.0,8844.0,11132.0,3145.0,118.0,1306.0,2803.0,196.0,15.0,2864.0,8271.0,578
2021,RHEINLAND-PFALZ,"07318 SPEYER,STADT",29673.0,10699.0,14261.0,4539.0,174.0,1709.0,2968.0,404.0,6.0,3632.0,11134.0,587
2021,RHEINLAND-PFALZ,"07319 WORMS,STADT",46422.0,17081.0,21912.0,7195.0,234.0,2589.0,4466.0,460.0,16.0,4439.0,15701.0,556
2021,RHEINLAND-PFALZ,"07320 ZWEIBRUECKEN,STADT",21444.0,7957.0,10542.0,2841.0,104.0,1071.0,2403.0,239.0,21.0,1871.0,7749.0,627
2021,RHEINLAND-PFALZ,07331 ALZEY-WORMS,86837.0,30500.0,42420.0,13395.0,522.0,5008.0,9212.0,1186.0,8.0,5059.0,31530.0,670
2021,RHEINLAND-PFALZ,07332 BAD DUERKHEIM,91799.0,32236.0,44232.0,14735.0,596.0,6755.0,10747.0,1313.0,15.0,5527.0,34623.0,692
